Company_id,Year,R&D_investemetn,net_sales,operating_profits,employees
977,2014,33.07865,833.3499,57.45922,3849.0
978,2011,94.82546,1707.4520000000002,72.58869,4890.0
978,2012,86.6053,1296.676,-47.7029,4955.0
978,2013,83.79925,1610.8929999999998,60.77733,4968.0
978,2014,95.38531,1622.4920000000002,115.9699,5082.0
979,2011,72.63648,2490.027,141.4155,4921.0
979,2012,72.40434999999998,2332.54,128.4708,5206.0
979,2013,73.92686,2572.618,144.9453,5249.0
979,2014,75.96825,2621.563,164.178,5309.0
980,2011,25.41833,1615.317,88.63986,3882.0
980,2012,25.02917,1585.051,94.22466,4034.0
980,2013,26.8316,1727.354,100.9496,4408.0
980,2014,26.92718,1856.385,97.02388,4367.0
981,2011,99.57732,3475.689,74.73249,50463.0
981,2012,101.844,3353.0490000000004,38.8751,52409.0
981,2013,100.0484,4034.844,122.6334,53409.0
981,2014,103.9537,4516.379,165.5161,52452.0
982,2011,58.34678,1389.706,90.92703,5345.0
982,2012,66.93562,1428.062,103.2368,5606.0
982,2013,70.21277,1648.409,141.3472,5766.0
982,2014,78.8494,1876.2120000000002,185.3019,6091.0
983,2011,68.82681,695.4232,149.0417,4188.0
983,2012,73.49673,669.5406,117.1851,4386.0
983,2013,74.31601999999998,697.4577000000002,114.5839,4415.0
983,2014,74.94414,765.2945999999998,147.922,4420.0
984,2011,100.7585,940.7719,177.0885,2718.0
984,2012,86.44826999999998,974.7585,166.4515,2826.0
984,2013,95.06442,1028.442,130.5668,2949.0
984,2014,93.65798,1070.144,140.1456,2942.0
985,2011,68.68343,842.8809,101.0998,5448.0
985,2012,68.90191,802.9611999999998,79.31366,5530.0
985,2013,73.55817999999998,943.1068,92.47002,5787.0
985,2014,81.83296,1045.033,117.2466,5965.0
986,2011,110.0778,2054.106,100.7107,11374.0
986,2012,103.2641,1952.262,35.76864,11879.0
986,2013,102.6223,2118.317,147.6079,14122.0
986,2014,105.9063,2171.598,172.0977,14306.0
987,2011,27.54847,2301.906,143.7641,11975.0
987,2012,37.33211,2087.485,71.13446,12306.0
987,2013,47.21815,2408.085,121.6229,13033.0
987,2014,60.83195,2529.032,78.92449999999998,13732.0
988,2011,32.97624,493.599,-33.69994,2104.0
988,2012,25.985,476.7217,0.464262,1814.0
988,2013,28.56575,627.006,57.84838,1784.0
988,2014,34.97666,623.0598,45.98922,2106.0
989,2011,23.84804,538.5846,20.36607,33918.0
989,2012,25.90308,582.0613,34.48509,29058.0
989,2013,25.69143,740.0947,53.67685,28132.0
989,2014,30.74369,836.6543,115.2188,25354.0
990,2011,57.51384,1236.479,41.18275,7145.0
990,2012,66.08903,1349.9979999999998,53.80657,7920.0
990,2013,62.06087,1475.915,65.02396,8047.0
990,2014,70.05573,1572.339,76.22086,8173.0
991,2011,36.42406,984.9041,76.057,4563.0
991,2012,35.42727,935.4055,64.27294,4665.0
991,2013,37.85781,1004.43,69.7485,4813.0
991,2014,38.24698,1085.137,76.41203,5062.0
992,2011,38.11726,824.1875,82.11971,4057.0
992,2012,43.85908,904.8871,91.65073,4360.0
992,2013,48.52901,1045.913,119.8,4495.0
992,2014,39.22329,1097.863,108.7055,4616.0
993,2011,359.6322,4421.766,-254.7978,4928.0
993,2012,365.1487,4338.267,-248.5849,5080.0
993,2013,489.7689,3903.39,-316.9611,5213.0
993,2014,432.4189,3753.5559999999996,169.1142,5120.0
994,2011,27.07738,684.7178,-17.7307,6850.0
994,2012,27.17979,634.6663,-47.71655,6854.0
994,2013,26.435609999999997,778.0617999999998,33.23568,6793.0
994,2014,28.4019,842.2596,34.97666,6891.0
995,2011,46.11894,1040.247,75.70879999999998,3799.0
995,2012,45.90047,1016.317,81.58718,3820.0
995,2013,45.56593,1098.955,103.2641,3857.0
995,2014,46.39204,1144.931,109.7365,3791.0
996,2011,81.50525,2189.568,210.4198,3779.0
996,2012,78.11204999999998,1840.115,67.89828,3938.0
996,2013,76.20037999999998,2062.797,91.20013,3955.0
996,2014,81.57352,2559.4,175.1632,4075.0
997,2011,33.53608,1741.815,47.2796,9157.0
997,2012,33.18789,1837.726,47.6278,8820.0
997,2013,31.80876,1930.032,54.41421,8486.0
997,2014,29.61034,1837.616,74.58911,8246.0
998,2011,25.82797,276.1675,24.16892,711.0
998,2012,26.39465,288.4226,28.06053,682.0
998,2013,28.01956,325.1676,50.8708,692.0
998,2014,35.11321,387.0851,64.22515,731.0
999,2011,93.18007,1014.398,105.6742,2283.0
999,2012,93.59653,1050.092,133.4684,2265.0
999,2013,97.16726000000001,1117.355,151.8819,2281.0
999,2014,102.1649,1168.888,173.0536,2325.0
1000,2011,85.30809999999998,3104.785,48.6997,4310.0
1000,2012,78.18714,3173.85,41.90645,4253.0
1000,2013,82.63177,3237.809,65.92517,4155.0
1000,2014,70.44489,3245.511,70.55413,4035.0
1001,2011,32.21775,3808.749,48.24909,5989.0
1001,2012,24.84483,3543.28,-114.9253,6604.0
1001,2013,30.34087,3935.622,113.0409,6656.0
1001,2014,26.44927,4216.077,140.8283,6879.0
1002,2011,29.93123,2599.006,177.7167,7533.0
1002,2012,29.49428,2613.473,154.845,7822.0
1002,2013,36.27386,2851.25,175.5182,8357.0
1002,2014,43.90688,2946.526,131.3793,8767.0
1003,2011,22.06609,3321.0759999999996,137.0255,12028.0
1003,2012,23.35646,3447.8059999999996,148.3316,12425.0
1003,2013,24.98821,3622.259,145.3412,12598.0
1003,2014,26.50389,3778.2990000000004,162.2049,12933.0
1004,2011,52.33186,1683.8770000000002,181.8404,8678.0
1004,2012,55.02868,1719.353,178.0171,8824.0
1004,2013,57.21344,1959.328,232.2606,7474.0
1004,2014,60.72953,2014.227,210.1945,9682.0
1005,2011,271.4771,2079.975,-121.7185,21295.0
1005,2012,257.7336,1996.394,-382.1079,20203.0
1005,2013,249.4451,2260.456,154.8723,19985.0
1005,2014,273.0678,2476.782,224.7846,20843.0
1006,2011,25.37737,821.2790999999999,93.01621,5347.0
1006,2012,27.73281,881.7287,98.17771,5518.0
1006,2013,31.04409,981.9273,103.8171,5845.0
1006,2014,38.13091,1036.219,89.84148,6426.0
1007,2011,78.73332999999998,899.869,26.96815,9788.0
1007,2012,82.08557999999998,862.8850999999999,30.97582,10427.0
1007,2013,99.65242,986.3309,53.10335,10377.0
1007,2014,113.7919,1097.324,76.46664,10454.0
1008,2011,117.6016,781.1613999999998,182.3866,1927.0
1008,2012,114.1469,812.9086999999998,168.5134,3050.0
1008,2013,129.9933,1014.9789999999999,186.524,3072.0
1008,2014,119.3221,1104.882,264.8886,
1009,2011,31.24891,587.5574,24.35326,5235.0
1009,2012,31.21478,616.9493,26.28541,4966.0
1009,2013,33.32444,668.9603,39.93334,5501.0
1009,2014,34.43047,708.4498,44.82857,5038.0
1010,2011,60.64761,1817.824,132.219,10132.0
1010,2012,65.94566,1802.756,75.83852,10395.0
1010,2013,72.66379999999998,2099.637,162.1844,10612.0
1010,2014,66.81273,2148.59,185.6296,10879.0
1011,2011,68.41717,1514.108,216.7147,11610.0
1011,2012,69.9465,1678.463,279.6563,12368.0
1011,2013,75.59955999999998,1850.4720000000002,285.2206,12967.0
1011,2014,81.72372,2274.664,439.0005,13342.0
1012,2011,28.51796,563.6752,33.91842,5437.0
1012,2012,27.57578,603.7178,22.70786,5235.0
1012,2013,30.955340000000003,713.8981,77.10159,5255.0
1012,2014,36.71082,739.0979,52.39331,5274.0
1013,2011,40.14499,1473.956,48.46074,13020.0
1013,2012,44.32335,1590.52,83.65587999999998,12571.0
1013,2013,55.96402,1862.468,132.7925,12627.0
1013,2014,68.85412,1818.862,112.5357,12655.0
1014,2011,23.76611,779.7481,40.25423,3113.0
1014,2012,27.30269,920.5765,74.39794999999998,3144.0
1014,2013,30.70955,1240.972,144.3376,3227.0
1014,2014,33.2903,1393.188,201.1551,3491.0
1015,2011,55.08329,1254.838,-56.36684,16194.0
1015,2012,46.69927,1317.022,32.90114,15915.0
1015,2013,50.20172,1421.61,73.30556,16435.0
1015,2014,56.23712,1550.464,89.15873999999998,18262.0
1016,2011,57.84155,776.1091,26.87939,3041.0
1016,2012,60.57251,812.2736999999998,37.7281,3018.0
1016,2013,67.35892,894.6323999999998,36.75861,3136.0
1016,2014,75.10116999999998,898.8449,17.2801,3173.0
1017,2011,166.0555,2640.052,428.9506,18112.0
1017,2012,185.2131,2746.614,363.3326,18893.0
1017,2013,205.7089,3190.837,346.5031,19263.0
1017,2014,200.4518,3342.043,451.1668,19934.0
1018,2011,120.0936,2181.873,89.821,15663.0
1018,2012,122.5378,2539.321,157.1594,16192.0
1018,2013,138.3363,2989.074,204.241,16721.0
1018,2014,153.8004,3087.307,212.5568,17348.0
1019,2011,169.2439,36522.69,-1860.556,52046.0
1019,2012,140.9308,40802.05,-1598.31,48757.0
1019,2013,89.17922,45275.22,1306.617,45744.0
1019,2014,113.7032,46442.99,2161.098,43330.0
1020,2011,25.56171,446.0053,5.571141,6685.0
1020,2012,36.49917,517.727,-9.906527,
1020,2013,26.346859999999996,644.4022,34.3622,5872.0
1020,2014,32.94893,734.4963,55.70458000000001,6153.0
1021,2011,351.2686,10846.0,733.8681,40227.0
1021,2012,364.186,10871.09,556.1856,42584.0
1021,2013,378.9195,12547.21,620.3561,45881.0
1021,2014,406.2563,13728.04,789.0128999999998,45789.0
1022,2011,56.74917,2188.646,86.578,9523.0
1022,2012,42.40485,1987.5179999999998,106.8553,9777.0
1022,2013,57.95079,2527.619,254.2516,10319.0
1022,2014,69.31155,2688.499,324.3688,10849.0
1023,2011,73.86540999999998,2386.203,124.98200000000001,10479.0
1023,2012,68.04166,2314.543,105.2304,10566.0
1023,2013,71.50996000000002,2400.349,143.4227,10487.0
1023,2014,73.86540999999998,2398.315,135.2777,10101.0
1024,2011,28.886640000000003,989.2599,81.77151,6160.0
1024,2012,29.48745,1024.12,84.74142,6792.0
1024,2013,27.72599,1215.424,118.49600000000001,7068.0
1024,2014,27.63723,1343.205,146.2903,7398.0
1025,2011,31.16698,651.6733,144.9726,2784.0
1025,2012,33.48146,721.2306999999998,156.6269,2831.0
1025,2013,40.61608,751.4008,153.3498,2898.0
1025,2014,42.68477,754.0021,126.4362,3335.0
1026,2011,32.31398,2924.788,354.341,10287.0
1026,2012,34.80598,3384.816,406.1471,10855.0
1026,2013,35.94615000000001,4092.706,459.0798,12795.0
1026,2014,29.002709999999997,3780.053,418.846,13901.0
1027,2011,27.39144,1192.484,65.39946,4745.0
1027,2012,29.66496,1093.678,5.031778,4534.0
1027,2013,26.49706,1110.719,37.43452,4513.0
1027,2014,26.89987,1086.413,37.83733,4458.0
1028,2011,59.15924,1024.701,68.58102,5731.0
1028,2012,68.17138,979.4626,51.2941,5616.0
1028,2013,60.92753,1077.36,79.81888999999998,5470.0
1028,2014,74.28188,1088.045,60.32672,5540.0
1029,2011,84.75508,2133.911,142.1255,18563.0
1029,2012,87.11736,2179.251,154.4285,19435.0
1029,2013,76.22768,2391.781,215.6154,20492.0
1029,2014,82.84341,2512.339,237.0671,22036.0
1030,2011,443.882,8712.821,359.3181,54677.0
1030,2012,475.9571,8245.254999999997,119.2811,53958.0
1030,2013,519.4338,9629.827,368.8628,53382.0
1030,2014,576.8726,10385.86,594.8354000000002,52662.0
1031,2011,469.0478,6271.979,502.3654,24348.0
1031,2012,522.2672,6899.019,344.6529,24047.0
1031,2013,508.9948,6694.627,413.8825,23859.0
1031,2014,455.591,5856.403,185.5955,25415.0
1032,2011,495.1898,5242.601,269.3606,38206.0
1032,2012,488.3829,5551.157,257.7882,41844.0
1032,2013,486.0002,6443.4,359.2567,40401.0
1032,2014,513.9446,6846.209,500.8292,41605.0
1033,2011,108.3573,376.9806,166.3696,416.0
1033,2012,116.359,404.8431,189.2276,489.0
1033,2013,122.8723,445.8893,217.0151,448.0
1033,2014,132.0961,520.6491,294.3351,437.0
1034,2011,47.35735,6782.423,322.932,
1034,2012,41.75967,7169.336,131.9161,
1034,2013,37.0139,7167.183000000001,-700.8901,
1034,2014,33.12003,7108.586,38.33834,
1035,2011,28.285840000000004,9130.343,229.6637,
1035,2012,86.43845,26712.39,918.6653,
1035,2013,133.1597,29014.84,647.155,
1035,2014,94.54388,28064.69,386.4937,
1036,2011,74.94714,16143.06,1074.289,
1036,2012,86.23165,18975.55,1054.471,
1036,2013,95.82360000000001,21303.84,1060.458,
1036,2014,101.3516,21312.92,1153.269,8663.0
1037,2011,45.98472,7536.765,1012.281,
1037,2012,33.78686,7264.171,922.7408,
1037,2013,41.32061,7342.1,864.5807,
1037,2014,43.75194,7391.691999999999,782.3021,
1038,2011,25.64097,9254.466,193.2731,
1038,2012,26.54757,8902.040000000003,250.0755,
1038,2013,26.255359999999996,8536.687,283.529,
1038,2014,34.42672,8156.64,236.26,
1039,2011,70.03128,8931.233,551.1484,
1039,2012,55.3504,9983.676,569.7388,
1039,2013,46.49796,10443.32,594.061,
1039,2014,45.24221,13027.25,718.462,
1040,2011,21.04856,1071.4,83.90107,
1040,2012,31.165,1278.348,135.0315,
1040,2013,42.13446,1294.891,132.6416,
1040,2014,46.74762,1317.774,156.2604,
1041,2011,21.48805,508.9166,39.50902,
1041,2012,18.53581,581.764,25.92348,
1041,2013,23.9964,707.003,46.33371,
1041,2014,27.20189,762.3599,55.7393,
1042,2011,31.70997,9943.405,674.7722,
1042,2012,35.61896,13208.14,796.4362,
1042,2013,33.95581,14124.71,588.9639,
1042,2014,31.78928,14664.63,751.5901,
1043,2011,167.4388,83330.28,7776.095999999998,
1043,2012,177.317,89669.00999999998,4531.821,
1043,2013,181.7803,83749.66,3438.116,127.0
1043,2014,167.7879,82875.83,2858.288,111.0
1044,2011,45.38441,413.7502,-26.514840000000003,
1044,2012,38.48473,442.6492,-11.6879,
1044,2013,33.27362,369.9457,-7.200791,
1044,2014,31.29559,425.3652,34.1362,
1045,2011,47.47326,2291.603,325.6732,
1045,2012,48.24178,2571.24,337.4758,
1045,2013,40.40652,2918.637,351.9625,
1045,2014,43.27017,3530.445,493.8268,
1046,2011,98.47371,8498.145,207.9718,
1046,2012,98.08485,9449.404,167.1323,
1046,2013,99.71751,9424.984,364.0717,
1046,2014,93.03928,9123.768,449.8119,
1047,2011,625.8294,32360.99,2621.706,
1047,2012,639.4209,35396.96,2639.061,
1047,2013,803.5068,35662.92,2380.455,
1047,2014,838.8581,35287.66,1927.493,
1048,2011,36.66624,35923.93,1559.261,
1048,2012,32.53261,35868.85,382.8134,
1048,2013,34.36978,34210.77,674.3886,
1048,2014,30.03085,30163.74,-341.9034,
1049,2011,939.0521,58290.39,6015.633,
1049,2012,988.5523,63289.28,6324.154000000001,
1049,2013,1127.197,65415.6,6230.42,
1049,2014,1430.948,66875.66,5656.857,
1050,2011,33.22717,1705.501,74.82730999999998,
1050,2012,23.58876,1709.512,79.47937,
1050,2013,23.29098,1633.658,67.32554,
1050,2014,26.88837,1404.884,13.68617,
1051,2011,21.81722,11762.87,1101.479,
1051,2012,21.84735,11915.24,278.5213,
1051,2013,23.69919,12316.94,365.2035,
1051,2014,29.881,11133.14,262.9346,
1052,2011,241.4681,19701.32,1975.986,
1052,2012,269.2107,23068.8,2177.621,
1052,2013,315.1857,25623.44,2191.122,
1052,2014,369.1575,27111.74,2300.655,
1053,2011,69.01892,2525.626,91.9869,
1053,2012,68.13472,2432.25,149.0636,
1053,2013,61.35226,2422.371,173.6343,
1053,2014,51.94576,2547.336,204.8399,
1054,2011,42.61404,5951.059,244.1581,
1054,2012,56.40105,5216.467,3.931412,
1054,2013,49.02055,5891.8,72.67187,
1054,2014,45.17677,6035.491,105.8398,
1055,2011,208.5833,11932.97,1719.9979999999998,
1055,2012,230.4526,12094.02,1296.247,
1055,2013,264.4709,12439.16,1506.831,
1055,2014,293.8544,12860.04,1367.467,
1056,2011,32.11255,4078.85,82.39395,
1056,2012,42.33096,4324.083,140.0163,
1056,2013,56.06714,2568.789,-8.479376999999998,
1056,2014,38.97355,4101.583,53.06031,
1057,2011,50.67351,1551.652,98.54179,
1057,2012,53.21277,1672.657,115.5081,
1057,2013,65.43685,1762.161,131.0633,
1057,2014,86.52086,1718.777,118.0599,
1058,2011,39.53959,561.7922,19.31525,
1058,2012,51.53356,643.3573,24.94536,
1058,2013,59.34148,773.2808999999999,72.27747999999998,
1058,2014,64.56334,703.7838,1.914308,
1059,2011,21.38221,892.8343999999998,400.3174,
1059,2012,25.38548,1115.522,471.9379,
1059,2013,31.7765,1311.016,523.3098,28.0
1059,2014,43.71505,1459.94,461.6993,
1060,2011,73.76256999999998,2234.306,163.6843,
1060,2012,73.52655,1689.119,-78.82752,
1060,2013,60.81171,1051.971,-218.9613,
1060,2014,55.15858,435.9542,-115.7665,
1061,2011,47.63533,6882.953,209.2846,
1061,2012,53.28994,8170.341,94.97244,
1061,2013,43.95948,8579.183999999997,406.1924,
1061,2014,38.52889,8241.665999999997,431.8236,
1062,2011,60.90797,456.2046,101.6906,
1062,2012,65.99219,564.5779,113.3262,
1062,2013,50.07778,566.9273,153.7733,
1062,2014,55.27819,628.413,208.4336,
1063,2011,248.7756,15938.16,1310.003,
1063,2012,356.2703,17874.49,906.0227000000001,
1063,2013,231.4303,17840.19,628.8812,
1063,2014,358.5465,17548.78,-218.5222,
1064,2011,17.4008,86.78735,15.30897,
1064,2012,26.27748,89.83409,-1.478394,
1064,2013,37.83566,170.408,9.247308,
1064,2014,38.11004,121.8941,-23.57051,
1065,2011,71.59872,10417.08,815.7414,
1065,2012,74.26831,10532.88,364.3361,
1065,2013,77.02032,11467.54,330.3491,
1065,2014,66.30745,12577.19,353.0001,
1066,2011,1930.214,40651.96,283.977,
1066,2012,2074.895,41300.85,911.6346,
1066,2013,2408.512,42536.88,935.8265,
1066,2014,2596.95,44236.54,1370.054,
1067,2011,51.65208,285.8395,4.883569,
1067,2012,49.30541,304.2024,11.41991,
1067,2013,49.74597,312.6971,10.78543,
1067,2014,44.65329,318.8811,12.13461,
1068,2011,115.3634,51227.36,2217.405,
1068,2012,111.9393,54942.81,1273.256,
1068,2013,113.3854,49480.22,1053.764,
1068,2014,103.681,49349.82,-173.2851,
1069,2011,60.72852,4898.779000000001,344.5976,
1069,2012,60.97686,7400.781,461.1873,
1069,2013,51.90855,8127.697,258.8516,
1069,2014,38.09216,8767.619,434.5151,
1070,2011,76.46008,4866.728,433.5765,
1070,2012,63.19822,1736.189,231.2139,
1070,2013,82.39798999999998,5296.655,772.4858,
1070,2014,104.2668,5005.652,772.9579,
1071,2011,,,,
1071,2012,,,,
1071,2013,40.30987,375.3519,29.811,
1071,2014,46.96047,433.5485,36.99023,
1072,2011,,,,
1072,2012,,,,
1072,2013,8.374181999999998,64.67422,5.648606,1705.0
1072,2014,32.11971,407.6914,40.40744,1855.0
1073,2011,414.7675,32559.34,-764.58,
1073,2012,394.2088,37029.27,-612.8276,
1073,2013,443.3576,40488.04,1138.091,
1073,2014,408.8942,43063.29,4336.356,
1074,2011,29.79259,21301.12,766.6185,
1074,2012,36.09156,26247.36,949.0449,
1074,2013,36.09513,28518.64,1115.045,
1074,2014,40.12865,27935.84,803.13,
1075,2011,29.22764,1853.299,160.2532,
1075,2012,29.45473,1969.917,108.4407,
1075,2013,26.382790000000004,1979.082,92.90951,
1075,2014,27.294940000000004,2099.586,114.1698,
1076,2011,259.5,4519.382,208.1539,
1076,2012,312.4697,5928.72,434.9244,
1076,2013,385.3096,6186.275,347.6274,
1076,2014,422.5873,5352.48,1.255596,
1077,2011,51.73523,6642.112,172.982,
1077,2012,49.24996,6863.23,142.8259,
1077,2013,61.81091,6186.253,145.3794,
1077,2014,62.01002,5457.273,112.0773,
1078,2011,7657.545,123628.2,11721.55,
1078,2012,8831.638999999997,150677.7,21765.33,
1078,2013,11074.3,171348.9,27561.32,
1078,2014,12187.0,154500.7,18750.14,
1079,2011,642.3115,7789.104,276.5459,
1079,2012,828.0329,7614.077,-170.3422,
1079,2013,868.4416999999999,10613.26,2532.318,
1079,2014,1191.926,12831.4,3828.288,
1080,2011,44.84135,612.8544000000002,79.25685,
1080,2012,52.93855,641.7924,66.66732,
1080,2013,54.66632,703.0239,71.10561,
1080,2014,56.20454,782.7967999999998,86.30872999999998,
1081,2011,38.94645,742.2962999999999,26.92471,
1081,2012,44.87546,767.4706999999999,23.0299,
1081,2013,51.67807,853.7114,22.84032,
1081,2014,49.61536,1081.751,24.7664,
1082,2011,22.48174,2481.631,202.7938,
1082,2012,21.25117,2737.098,231.9671,
1082,2013,97.12294,3888.146,272.3801,
1082,2014,122.992,4087.143,277.461,
1083,2011,52.83402,454.1919,15.878379999999998,
1083,2012,59.93043,505.001,36.0716,
1083,2013,71.15295,547.0555,46.37526,
1083,2014,101.2751,570.3920000000002,25.81331,
1084,2011,13.55933,209.0731,133.8598,
1084,2012,22.56097,262.3859,146.4416,
1084,2013,18.12506,169.4872,74.80959,
1084,2014,51.32109,352.9328,150.9514,
1085,2011,44.85725,4061.044,301.3355,
1085,2012,53.83444,3980.75,220.2451,
1085,2013,54.35648,3942.172,173.5562,
1085,2014,60.78313000000001,3999.257,126.4859,
1086,2011,30.8363,724.1165999999998,13.11944,1462.0
1086,2012,34.93247,756.4244,4.685835,1633.0
1086,2013,39.5209,815.4949,-8.965574,1686.0
1086,2014,43.77067,823.3859999999999,-33.0938,2031.0
1087,2011,23.09051,2789.447,816.9425999999999,
1087,2012,28.65073,2985.524,776.1753,
1087,2013,24.94192,2863.421,759.2562,
1087,2014,26.78358,3081.573,878.0227,
1088,2011,443.912,51652.62,4096.692,
1088,2012,432.656,47655.67,2737.106,
1088,2013,421.5656,46352.34,2244.865,
1088,2014,395.8639,48775.27,2407.75,
1089,2011,17.76111,3203.714,837.6029999999998,
1089,2012,27.69028,2411.444,115.9717,
1089,2013,30.01075,2214.426,-79.57076999999998,
1089,2014,30.138409999999997,2352.397,34.39119,
1090,2011,167.8314,40243.68,3417.378,
1090,2012,175.0924,41189.27,1493.387,
1090,2013,203.0718,40600.65,600.889,
1090,2014,217.9872,39397.58,-2434.667,
1091,2011,19.61041,702.5875,34.95279,
1091,2012,21.18593,762.4986,39.17263,
1091,2013,20.49437,819.4732,43.06027,
1091,2014,26.56513,836.7226,31.56479,
1092,2011,108.1139,2208.448,66.95294,
1092,2012,140.7462,2198.837,116.9169,
1092,2013,150.1165,1970.365,71.95454,
1092,2014,142.8798,1959.762,5.890054,
1093,2011,11.97956,2708.76,734.1717999999998,17124.0
1093,2012,20.74468,2373.42,-65.55138,13973.0
1093,2013,23.73152,2711.355,160.1785,13516.0
1093,2014,38.33928,3953.365,593.8613,18326.0
1094,2011,18.92697,102.4318,25.28307,2409.0
1094,2012,26.0541,149.1906,11.69929,3324.0
1094,2013,27.54432,200.9274,864.4353999999998,2268.0
1094,2014,30.15151,129.6011,34.93487,
1095,2011,40.00475,1115.552,92.88136,17100.0
1095,2012,51.10144,1314.192,108.3498,20100.0
1095,2013,83.09319,2196.351,229.9474,26000.0
1095,2014,85.29361,2274.4,183.3212,30000.0
1096,2011,21.29644,1365.35,213.5777,7100.0
1096,2012,26.71326,1466.044,213.5308,7100.0
1096,2013,32.89801,1759.376,244.9695,8000.0
1096,2014,61.62942,1995.236,272.2343,7700.0
1097,2011,24.59564,663.879,105.549,11473.0
1097,2012,42.32677,1286.759,118.8424,18696.0
1097,2013,53.56921,2015.488,89.94813999999998,19401.0
1097,2014,56.1387,2448.09,37.29492,20236.0
1098,2011,23.48231,109.7852,39.56129,1204.0
1098,2012,22.68908,121.9142,49.75415,1714.0
1098,2013,30.94366,124.9114,26.992,1896.0
1098,2014,49.85666,292.6314,-36.45497,2903.0
1099,2011,,1810.815,347.6145,31000.0
1099,2012,,1967.323,481.6863,33600.0
1099,2013,29.50417,2250.049,498.5132,34000.0
1099,2014,45.99107,2530.893,564.108,31000.0
1100,2011,37.20301,614.0997,101.0174,8653.0
1100,2012,55.56259,884.3132,182.2878,10364.0
1100,2013,91.62711,1051.534,188.6065,9072.0
1100,2014,111.3054,1314.614,253.3201,13880.0
1101,2011,38.53585,272.2407,28.61848,
1101,2012,38.11211,237.6462,-13.49952,
1101,2013,30.37643,215.6559,32.09091,
1101,2014,31.02672,208.1707,39.85042,
1102,2011,29.83552,3497.505,84.04551999999998,26275.0
1102,2012,50.76552,4214.638,147.3226,32295.0
1102,2013,54.11664,4434.108,33.56929,29030.0
1102,2014,44.93298,3560.579,68.22917,25127.0
1103,2011,62.65781,981.3666,460.7038,6160.0
1103,2012,96.68961,1103.899,513.0327,5254.0
1103,2013,124.0554,1237.862,590.9011,7688.0
1103,2014,178.151,1576.619,645.0997,10004.0
1104,2011,,26.45769,0.718454,845.0
1104,2012,,17.42914,1.622256,629.0
1104,2013,,11.574710000000001,-2.685441,557.0
1104,2014,37.92604,356.269,43.43456,1150.0
1105,2011,80.96357999999998,470.8637,159.3221,16100.0
1105,2012,122.74799999999999,559.7988,105.6516,19000.0
1105,2013,167.6815,725.089,134.8168,23000.0
1105,2014,312.4678,988.9403,-20.29834,32200.0
1106,2011,53.97658,397.6845,-24.38678,5400.0
1106,2012,89.00580999999998,435.9845,-15.878420000000002,6400.0
1106,2013,120.5271,547.8179,18.59154,7010.0
1106,2014,158.407,632.7655,-33.69902,8021.0
1107,2011,157.7077,1090.083,-135.3084,9452.0
1107,2012,159.4341,1401.53,20.67868,9974.0
1107,2013,119.6886,1704.113,128.9061,10446.0
1107,2014,156.2745,1622.572,112.106,11385.0
1108,2011,322.6311,3835.746,1619.2120000000002,17446.0
1108,2012,562.1116,5908.363,2010.595,24160.0
1108,2013,614.0732,8135.191,2349.954,27492.0
1108,2014,934.4359,10624.73,4194.193,27690.0
1109,2011,74.98556999999998,1131.379,62.29,9600.0
1109,2012,104.4185,1277.747,-6.892661,11000.0
1109,2013,116.7617,2056.303,59.97935,12000.0
1109,2014,185.5127,3259.472,132.4017,14000.0
1110,2011,27.7959,779.5802999999999,33.72881,
1110,2012,42.10501,1524.946,55.95204,
1110,2013,73.87437,2084.084,51.08009,
1110,2014,74.32436,2644.497,70.80809000000002,
1111,2011,26.65067,732.0313999999998,123.4167,13420.0
1111,2012,39.51848,1330.937,139.2361,18422.0
1111,2013,47.8265,1835.363,38.97683,17846.0
1111,2014,54.46824,1890.372,-20.91147,18268.0
1112,2011,17.61927,336.3134,32.6463,9087.0
1112,2012,20.69327,536.3107,51.54486,11693.0
1112,2013,33.79005,782.4347,65.77906,11460.0
1112,2014,52.80047,1134.253,81.92238,14765.0
1113,2011,36.86103,1230.978,124.306,70000.0
1113,2012,40.77422,1276.668,133.5828,77000.0
1113,2013,40.10623,1269.64,108.1195,77000.0
1113,2014,43.36049,1369.813,112.1373,83000.0
1114,2011,27.47904,958.4916,145.2361,7127.0
1114,2012,29.08677,857.2818999999998,105.8329,9267.0
1114,2013,32.74025,880.1974,144.2917,9293.0
1114,2014,39.54082,1096.682,155.6818,8768.0
1115,2011,25.68178,1198.636,270.8708,
1115,2012,24.0377,1026.077,210.3016,
1115,2013,22.92881,980.1027,211.1073,
1115,2014,28.46691,1201.049,265.9609,
1116,2011,38.9818,137.3667,44.30709,2782.0
1116,2012,52.0141,189.9509,59.50897,2916.0
1116,2013,80.56299,292.5354,94.08714,4163.0
1116,2014,127.8368,450.9485,68.3985,5296.0
1117,2011,49.17257,546.4588,159.909,13789.0
1117,2012,63.74247,845.7231,262.1626,26575.0
1117,2013,77.77866,1089.756,381.1429,23011.0
1117,2014,89.63194,1195.208,345.9074,32172.0
1118,2011,65.10334,521.3909,13.96754,1423.0
1118,2012,58.40784,607.2438,55.31008,1431.0
1118,2013,66.1955,634.823,61.23298,1638.0
1118,2014,75.64364999999998,692.3166,59.90031,1772.0
1119,2011,33.35885,179.6513,32.87087,642.0
1119,2012,41.98581,231.7518,43.38191,688.0
