Company_id,office,company,country code,industry,count
409,KR,H LUNDBECK,DNK,Pharmaceuticals & Biotechnology,10
409,US,H LUNDBECK,DNK,Pharmaceuticals & Biotechnology,26
410,CN,FLSMIDTH,DNK, Industrial Engineering,27
410,EP,FLSMIDTH,DNK, Industrial Engineering,28
410,JP,FLSMIDTH,DNK, Industrial Engineering,2
410,KR,FLSMIDTH,DNK, Industrial Engineering,6
410,US,FLSMIDTH,DNK, Industrial Engineering,35
413,CN,NKT,DNK,Electronic & Electrical Equipment,6
413,EP,NKT,DNK,Electronic & Electrical Equipment,15
413,JP,NKT,DNK,Electronic & Electrical Equipment,1
413,US,NKT,DNK,Electronic & Electrical Equipment,13
414,EP,ALK ABELLO,DNK,Pharmaceuticals & Biotechnology,1
414,JP,ALK ABELLO,DNK,Pharmaceuticals & Biotechnology,1
414,US,ALK ABELLO,DNK,Pharmaceuticals & Biotechnology,2
415,CN,COLOPLAST,DNK,Health Care Equipment & Services,15
415,EP,COLOPLAST,DNK,Health Care Equipment & Services,80
415,JP,COLOPLAST,DNK,Health Care Equipment & Services,4
415,US,COLOPLAST,DNK,Health Care Equipment & Services,98
416,CN,WILLIAM DEMANT,DNK,Health Care Equipment & Services,93
416,EP,WILLIAM DEMANT,DNK,Health Care Equipment & Services,123
416,US,WILLIAM DEMANT,DNK,Health Care Equipment & Services,113
417,CN,GAMESA,LKA, Industrial Engineering,22
417,EP,GAMESA,LKA, Industrial Engineering,23
417,US,GAMESA,LKA, Industrial Engineering,22
418,EP,ACCIONA,LKA,Construction & Materials,22
418,US,ACCIONA,LKA,Construction & Materials,20
420,CN,ACS,LKA,Construction & Materials,1
420,EP,ACS,LKA,Construction & Materials,6
420,JP,ACS,LKA,Construction & Materials,1
420,US,ACS,LKA,Construction & Materials,1
421,CN,TELEFONICA,LKA,Fixed Line Telecommunications,1
421,EP,TELEFONICA,LKA,Fixed Line Telecommunications,83
421,US,TELEFONICA,LKA,Fixed Line Telecommunications,75
422,EP,INDRA SISTEMAS,LKA,Software & Computer Services,1
422,US,INDRA SISTEMAS,LKA,Software & Computer Services,1
425,CN,ABENGOA,LKA,General Industrials,25
425,EP,ABENGOA,LKA,General Industrials,37
425,JP,ABENGOA,LKA,General Industrials,3
425,KR,ABENGOA,LKA,General Industrials,7
425,US,ABENGOA,LKA,General Industrials,39
427,EP,IBERDROLA,LKA,Electricity,2
427,JP,IBERDROLA,LKA,Electricity,2
427,US,IBERDROLA,LKA,Electricity,5
428,CN,INDUSTRIA DE TURBO PROPULSORES,LKA,Aerospace & Defense,1
428,EP,INDUSTRIA DE TURBO PROPULSORES,LKA,Aerospace & Defense,3
428,KR,INDUSTRIA DE TURBO PROPULSORES,LKA,Aerospace & Defense,1
428,US,INDUSTRIA DE TURBO PROPULSORES,LKA,Aerospace & Defense,3
429,CN,GRIFOLS,LKA,Pharmaceuticals & Biotechnology,11
429,EP,GRIFOLS,LKA,Pharmaceuticals & Biotechnology,19
429,JP,GRIFOLS,LKA,Pharmaceuticals & Biotechnology,12
429,KR,GRIFOLS,LKA,Pharmaceuticals & Biotechnology,9
429,US,GRIFOLS,LKA,Pharmaceuticals & Biotechnology,20
430,CN,ALMIRALL,LKA,Pharmaceuticals & Biotechnology,17
430,EP,ALMIRALL,LKA,Pharmaceuticals & Biotechnology,31
430,JP,ALMIRALL,LKA,Pharmaceuticals & Biotechnology,16
430,KR,ALMIRALL,LKA,Pharmaceuticals & Biotechnology,15
430,US,ALMIRALL,LKA,Pharmaceuticals & Biotechnology,18
431,CN,REPSOL YPF,LKA,Oil & Gas Producers,12
431,EP,REPSOL YPF,LKA,Oil & Gas Producers,24
431,JP,REPSOL YPF,LKA,Oil & Gas Producers,1
431,KR,REPSOL YPF,LKA,Oil & Gas Producers,1
431,US,REPSOL YPF,LKA,Oil & Gas Producers,16
432,US,FERROVIAL,LKA,Construction & Materials,1
433,CN,AMADEUS,LKA,Software & Computer Services,12
433,EP,AMADEUS,LKA,Software & Computer Services,79
433,JP,AMADEUS,LKA,Software & Computer Services,12
433,KR,AMADEUS,LKA,Software & Computer Services,55
433,US,AMADEUS,LKA,Software & Computer Services,81
434,EP,TIETO,FIN,Software & Computer Services,1
434,US,TIETO,FIN,Software & Computer Services,1
435,CN,KEMIRA,FIN,Chemicals,39
435,EP,KEMIRA,FIN,Chemicals,36
435,JP,KEMIRA,FIN,Chemicals,7
435,KR,KEMIRA,FIN,Chemicals,16
435,US,KEMIRA,FIN,Chemicals,45
436,CN,NOKIA,FIN,Technology Hardware & Equipment,803
436,EP,NOKIA,FIN,Technology Hardware & Equipment,1439
436,JP,NOKIA,FIN,Technology Hardware & Equipment,142
436,KR,NOKIA,FIN,Technology Hardware & Equipment,150
436,US,NOKIA,FIN,Technology Hardware & Equipment,1603
437,CN,VAISALA,FIN,Electronic & Electrical Equipment,2
437,EP,VAISALA,FIN,Electronic & Electrical Equipment,3
437,JP,VAISALA,FIN,Electronic & Electrical Equipment,1
437,US,VAISALA,FIN,Electronic & Electrical Equipment,3
438,CN,WARTSILA,FIN, Industrial Engineering,70
438,EP,WARTSILA,FIN, Industrial Engineering,89
438,JP,WARTSILA,FIN, Industrial Engineering,20
438,KR,WARTSILA,FIN, Industrial Engineering,58
438,US,WARTSILA,FIN, Industrial Engineering,21
439,CN,AMER SPORTS,FIN,Leisure Goods,30
439,EP,AMER SPORTS,FIN,Leisure Goods,109
439,JP,AMER SPORTS,FIN,Leisure Goods,14
439,KR,AMER SPORTS,FIN,Leisure Goods,5
439,US,AMER SPORTS,FIN,Leisure Goods,106
440,EP,F-SECURE,FIN,Software & Computer Services,4
440,US,F-SECURE,FIN,Software & Computer Services,34
441,CN,OUTOTEC,FIN, Industrial Engineering,82
441,EP,OUTOTEC,FIN, Industrial Engineering,80
441,JP,OUTOTEC,FIN, Industrial Engineering,11
441,KR,OUTOTEC,FIN, Industrial Engineering,22
441,US,OUTOTEC,FIN, Industrial Engineering,78
442,CN,KONECRANES,FIN, Industrial Engineering,24
442,EP,KONECRANES,FIN, Industrial Engineering,25
442,JP,KONECRANES,FIN, Industrial Engineering,3
442,KR,KONECRANES,FIN, Industrial Engineering,6
442,US,KONECRANES,FIN, Industrial Engineering,35
443,CN,STORA ENSO,FIN,Forestry & Paper,42
443,EP,STORA ENSO,FIN,Forestry & Paper,43
443,JP,STORA ENSO,FIN,Forestry & Paper,16
443,KR,STORA ENSO,FIN,Forestry & Paper,11
443,US,STORA ENSO,FIN,Forestry & Paper,36
444,CN,UPM-KYMMENE,FIN,Forestry & Paper,54
444,EP,UPM-KYMMENE,FIN,Forestry & Paper,86
444,JP,UPM-KYMMENE,FIN,Forestry & Paper,19
444,US,UPM-KYMMENE,FIN,Forestry & Paper,68
445,CN,FORTUM,FIN,Electricity,2
445,EP,FORTUM,FIN,Electricity,2
445,JP,FORTUM,FIN,Electricity,1
445,US,FORTUM,FIN,Electricity,1
446,CN,METSO,FIN, Industrial Engineering,41
446,EP,METSO,FIN, Industrial Engineering,59
446,JP,METSO,FIN, Industrial Engineering,9
446,US,METSO,FIN, Industrial Engineering,54
447,CN,NESTE OIL,FIN,Oil & Gas Producers,2
447,EP,NESTE OIL,FIN,Oil & Gas Producers,6
447,KR,NESTE OIL,FIN,Oil & Gas Producers,1
447,US,NESTE OIL,FIN,Oil & Gas Producers,7
448,CN,KONE,FIN, Industrial Engineering,187
448,EP,KONE,FIN, Industrial Engineering,198
448,JP,KONE,FIN, Industrial Engineering,20
448,KR,KONE,FIN, Industrial Engineering,6
448,US,KONE,FIN, Industrial Engineering,186
449,CN,CARGOTEC,FIN, Industrial Engineering,7
449,EP,CARGOTEC,FIN, Industrial Engineering,17
449,JP,CARGOTEC,FIN, Industrial Engineering,2
449,KR,CARGOTEC,FIN, Industrial Engineering,9
449,US,CARGOTEC,FIN, Industrial Engineering,7
450,CN,ORION OYJ,FIN,Pharmaceuticals & Biotechnology,10
450,EP,ORION OYJ,FIN,Pharmaceuticals & Biotechnology,9
450,JP,ORION OYJ,FIN,Pharmaceuticals & Biotechnology,8
450,KR,ORION OYJ,FIN,Pharmaceuticals & Biotechnology,10
450,US,ORION OYJ,FIN,Pharmaceuticals & Biotechnology,11
451,CN,VALMET,FIN, Industrial Engineering,59
451,EP,VALMET,FIN, Industrial Engineering,96
451,JP,VALMET,FIN, Industrial Engineering,6
451,KR,VALMET,FIN, Industrial Engineering,1
451,US,VALMET,FIN, Industrial Engineering,56
452,CN,BOLLORE,FRA,Industrial Transportation,21
452,EP,BOLLORE,FRA,Industrial Transportation,29
452,JP,BOLLORE,FRA,Industrial Transportation,16
452,KR,BOLLORE,FRA,Industrial Transportation,20
452,US,BOLLORE,FRA,Industrial Transportation,23
453,CN,LFB,FRA,,13
453,EP,LFB,FRA,,20
453,JP,LFB,FRA,,12
453,KR,LFB,FRA,,11
453,US,LFB,FRA,,20
454,CN,GROUPE SEB,FRA,Household Goods & Home Construction,190
454,EP,GROUPE SEB,FRA,Household Goods & Home Construction,227
454,JP,GROUPE SEB,FRA,Household Goods & Home Construction,48
454,KR,GROUPE SEB,FRA,Household Goods & Home Construction,45
454,US,GROUPE SEB,FRA,Household Goods & Home Construction,56
455,CN,GUERBET,FRA,Pharmaceuticals & Biotechnology,5
455,EP,GUERBET,FRA,Pharmaceuticals & Biotechnology,6
455,JP,GUERBET,FRA,Pharmaceuticals & Biotechnology,1
455,KR,GUERBET,FRA,Pharmaceuticals & Biotechnology,5
455,US,GUERBET,FRA,Pharmaceuticals & Biotechnology,6
456,EP,INGENICO,FRA,Electronic & Electrical Equipment,52
456,JP,INGENICO,FRA,Electronic & Electrical Equipment,1
456,US,INGENICO,FRA,Electronic & Electrical Equipment,46
457,CN,DASSAULT SYSTEMES,FRA,Software & Computer Services,77
457,EP,DASSAULT SYSTEMES,FRA,Software & Computer Services,101
457,JP,DASSAULT SYSTEMES,FRA,Software & Computer Services,75
457,KR,DASSAULT SYSTEMES,FRA,Software & Computer Services,64
457,US,DASSAULT SYSTEMES,FRA,Software & Computer Services,101
458,CN,SERVIER,FRA,Pharmaceuticals & Biotechnology,29
458,EP,SERVIER,FRA,Pharmaceuticals & Biotechnology,34
458,JP,SERVIER,FRA,Pharmaceuticals & Biotechnology,22
458,KR,SERVIER,FRA,Pharmaceuticals & Biotechnology,29
458,US,SERVIER,FRA,Pharmaceuticals & Biotechnology,42
461,CN,TECHNICOLOR,FRA,Media,368
461,EP,TECHNICOLOR,FRA,Media,889
461,JP,TECHNICOLOR,FRA,Media,320
461,KR,TECHNICOLOR,FRA,Media,351
461,US,TECHNICOLOR,FRA,Media,607
462,EP,UBISOFT ENTERTAINMENT,FRA,Software & Computer Services,1
462,US,UBISOFT ENTERTAINMENT,FRA,Software & Computer Services,2
463,CN,VIVENDI,FRA,Media,1
463,EP,VIVENDI,FRA,Media,3
463,JP,VIVENDI,FRA,Media,1
463,US,VIVENDI,FRA,Media,1
464,CN,CEGEDIM,FRA,Software & Computer Services,1
464,EP,CEGEDIM,FRA,Software & Computer Services,1
464,JP,CEGEDIM,FRA,Software & Computer Services,1
464,US,CEGEDIM,FRA,Software & Computer Services,1
465,CN,VILMORIN,FRA,Food Producers,2
465,EP,VILMORIN,FRA,Food Producers,12
465,US,VILMORIN,FRA,Food Producers,9
466,EP,NEXTER,FRA,Aerospace & Defense,59
466,KR,NEXTER,FRA,Aerospace & Defense,3
466,US,NEXTER,FRA,Aerospace & Defense,14
467,CN,ORANGE,FRA,Fixed Line Telecommunications,66
467,EP,ORANGE,FRA,Fixed Line Telecommunications,328
467,JP,ORANGE,FRA,Fixed Line Telecommunications,18
467,KR,ORANGE,FRA,Fixed Line Telecommunications,21
467,US,ORANGE,FRA,Fixed Line Telecommunications,242
468,CN,SOITEC,FRA,Technology Hardware & Equipment,79
468,EP,SOITEC,FRA,Technology Hardware & Equipment,34
468,JP,SOITEC,FRA,Technology Hardware & Equipment,28
468,KR,SOITEC,FRA,Technology Hardware & Equipment,47
468,US,SOITEC,FRA,Technology Hardware & Equipment,90
469,CN,ALSTOM,FRA, Industrial Engineering,534
469,EP,ALSTOM,FRA, Industrial Engineering,722
469,JP,ALSTOM,FRA, Industrial Engineering,269
469,KR,ALSTOM,FRA, Industrial Engineering,217
469,US,ALSTOM,FRA, Industrial Engineering,598
470,CN,NEXANS,FRA,Electronic & Electrical Equipment,46
470,EP,NEXANS,FRA,Electronic & Electrical Equipment,134
470,JP,NEXANS,FRA,Electronic & Electrical Equipment,9
470,KR,NEXANS,FRA,Electronic & Electrical Equipment,36
470,US,NEXANS,FRA,Electronic & Electrical Equipment,95
471,CN,PARROT,FRA,Technology Hardware & Equipment,40
471,EP,PARROT,FRA,Technology Hardware & Equipment,43
471,JP,PARROT,FRA,Technology Hardware & Equipment,34
471,KR,PARROT,FRA,Technology Hardware & Equipment,1
471,US,PARROT,FRA,Technology Hardware & Equipment,44
472,CN,SANOFI,FRA,Pharmaceuticals & Biotechnology,418
472,EP,SANOFI,FRA,Pharmaceuticals & Biotechnology,534
472,JP,SANOFI,FRA,Pharmaceuticals & Biotechnology,326
472,KR,SANOFI,FRA,Pharmaceuticals & Biotechnology,176
472,US,SANOFI,FRA,Pharmaceuticals & Biotechnology,497
473,CN,INSIDE SECURE,FRA,Technology Hardware & Equipment,22
473,EP,INSIDE SECURE,FRA,Technology Hardware & Equipment,27
473,JP,INSIDE SECURE,FRA,Technology Hardware & Equipment,3
473,KR,INSIDE SECURE,FRA,Technology Hardware & Equipment,7
473,US,INSIDE SECURE,FRA,Technology Hardware & Equipment,26
474,EP,NEOPOST,FRA,Technology Hardware & Equipment,33
474,US,NEOPOST,FRA,Technology Hardware & Equipment,32
475,CN,VEOLIA ENVIRONNEMENT,FRA,"Gas, Water & Multiutilities",28
475,EP,VEOLIA ENVIRONNEMENT,FRA,"Gas, Water & Multiutilities",51
475,JP,VEOLIA ENVIRONNEMENT,FRA,"Gas, Water & Multiutilities",15
475,KR,VEOLIA ENVIRONNEMENT,FRA,"Gas, Water & Multiutilities",11
475,US,VEOLIA ENVIRONNEMENT,FRA,"Gas, Water & Multiutilities",50
476,CN,IPSEN,FRA,Pharmaceuticals & Biotechnology,15
476,EP,IPSEN,FRA,Pharmaceuticals & Biotechnology,18
476,JP,IPSEN,FRA,Pharmaceuticals & Biotechnology,13
476,KR,IPSEN,FRA,Pharmaceuticals & Biotechnology,8
476,US,IPSEN,FRA,Pharmaceuticals & Biotechnology,19
477,CN,LEGRAND,FRA,Electronic & Electrical Equipment,25
477,EP,LEGRAND,FRA,Electronic & Electrical Equipment,58
477,JP,LEGRAND,FRA,Electronic & Electrical Equipment,2
477,KR,LEGRAND,FRA,Electronic & Electrical Equipment,2
477,US,LEGRAND,FRA,Electronic & Electrical Equipment,32
478,CN,AKKA TECHNOLOGIES,FRA,Support Services,1
478,EP,AKKA TECHNOLOGIES,FRA,Support Services,1
478,US,AKKA TECHNOLOGIES,FRA,Support Services,1
480,CN,SUEZ ENVIRONNEMENT,FRA,"Gas, Water & Multiutilities",20
480,EP,SUEZ ENVIRONNEMENT,FRA,"Gas, Water & Multiutilities",34
480,US,SUEZ ENVIRONNEMENT,FRA,"Gas, Water & Multiutilities",21
481,CN,AXWAY SOFTWARE,FRA,Software & Computer Services,1
481,EP,AXWAY SOFTWARE,FRA,Software & Computer Services,1
481,US,AXWAY SOFTWARE,FRA,Software & Computer Services,1
482,CN,RENAULT,FRA,Automobiles & Parts,209
482,EP,RENAULT,FRA,Automobiles & Parts,385
482,JP,RENAULT,FRA,Automobiles & Parts,121
482,KR,RENAULT,FRA,Automobiles & Parts,116
482,US,RENAULT,FRA,Automobiles & Parts,177
483,CN,ARKEMA,FRA,Chemicals,225
483,EP,ARKEMA,FRA,Chemicals,273
483,JP,ARKEMA,FRA,Chemicals,141
483,KR,ARKEMA,FRA,Chemicals,125
483,US,ARKEMA,FRA,Chemicals,264
484,CN,SOMFY,FRA,Electronic & Electrical Equipment,41
484,EP,SOMFY,FRA,Electronic & Electrical Equipment,84
484,JP,SOMFY,FRA,Electronic & Electrical Equipment,17
484,KR,SOMFY,FRA,Electronic & Electrical Equipment,18
484,US,SOMFY,FRA,Electronic & Electrical Equipment,43
485,CN,SAFT,FRA,Electronic & Electrical Equipment,3
485,EP,SAFT,FRA,Electronic & Electrical Equipment,21
485,JP,SAFT,FRA,Electronic & Electrical Equipment,1
485,KR,SAFT,FRA,Electronic & Electrical Equipment,5
485,US,SAFT,FRA,Electronic & Electrical Equipment,18
486,EP,CRITEO,FRA,Media,1
486,US,CRITEO,FRA,Media,1
488,CN,BIOMERIEUX,FRA,Pharmaceuticals & Biotechnology,41
488,EP,BIOMERIEUX,FRA,Pharmaceuticals & Biotechnology,59
488,JP,BIOMERIEUX,FRA,Pharmaceuticals & Biotechnology,26
488,KR,BIOMERIEUX,FRA,Pharmaceuticals & Biotechnology,6
488,US,BIOMERIEUX,FRA,Pharmaceuticals & Biotechnology,53
489,CN,ALCATEL-LUCENT,FRA,Technology Hardware & Equipment,567
489,EP,ALCATEL-LUCENT,FRA,Technology Hardware & Equipment,689
489,JP,ALCATEL-LUCENT,FRA,Technology Hardware & Equipment,413
489,KR,ALCATEL-LUCENT,FRA,Technology Hardware & Equipment,403
489,US,ALCATEL-LUCENT,FRA,Technology Hardware & Equipment,708
490,CN,FIVES,FRA, Industrial Engineering,14
490,EP,FIVES,FRA, Industrial Engineering,34
490,JP,FIVES,FRA, Industrial Engineering,10
490,KR,FIVES,FRA, Industrial Engineering,4
490,US,FIVES,FRA, Industrial Engineering,26
491,CN,SAINT-GOBAIN,FRA,Construction & Materials,351
491,EP,SAINT-GOBAIN,FRA,Construction & Materials,401
491,JP,SAINT-GOBAIN,FRA,Construction & Materials,230
491,KR,SAINT-GOBAIN,FRA,Construction & Materials,250
491,US,SAINT-GOBAIN,FRA,Construction & Materials,462
492,CN,SCHNEIDER,FRA,Electronic & Electrical Equipment,411
492,EP,SCHNEIDER,FRA,Electronic & Electrical Equipment,559
492,JP,SCHNEIDER,FRA,Electronic & Electrical Equipment,64
492,KR,SCHNEIDER,FRA,Electronic & Electrical Equipment,12
492,US,SCHNEIDER,FRA,Electronic & Electrical Equipment,502
493,CN,TOTAL,FRA,Oil & Gas Producers,225
493,EP,TOTAL,FRA,Oil & Gas Producers,269
493,JP,TOTAL,FRA,Oil & Gas Producers,137
493,KR,TOTAL,FRA,Oil & Gas Producers,150
493,US,TOTAL,FRA,Oil & Gas Producers,371
494,CN,LAFARGE,FRA,Construction & Materials,13
494,EP,LAFARGE,FRA,Construction & Materials,24
494,JP,LAFARGE,FRA,Construction & Materials,1
494,KR,LAFARGE,FRA,Construction & Materials,5
494,US,LAFARGE,FRA,Construction & Materials,17
495,CN,ENGIE,FRA,"Gas, Water & Multiutilities",2
495,EP,ENGIE,FRA,"Gas, Water & Multiutilities",23
495,JP,ENGIE,FRA,"Gas, Water & Multiutilities",1
495,US,ENGIE,FRA,"Gas, Water & Multiutilities",5
496,CN,BIC,FRA,Household Goods & Home Construction,27
496,EP,BIC,FRA,Household Goods & Home Construction,31
496,JP,BIC,FRA,Household Goods & Home Construction,22
496,KR,BIC,FRA,Household Goods & Home Construction,12
496,US,BIC,FRA,Household Goods & Home Construction,40
498,CN,VALEO,FRA,Automobiles & Parts,519
498,EP,VALEO,FRA,Automobiles & Parts,983
498,JP,VALEO,FRA,Automobiles & Parts,287
498,KR,VALEO,FRA,Automobiles & Parts,230
498,US,VALEO,FRA,Automobiles & Parts,504
499,CN,DANONE,FRA,Food Producers,66
499,EP,DANONE,FRA,Food Producers,83
499,JP,DANONE,FRA,Food Producers,13
499,KR,DANONE,FRA,Food Producers,1
499,US,DANONE,FRA,Food Producers,72
500,CN,VINCI,FRA,Construction & Materials,8
500,EP,VINCI,FRA,Construction & Materials,60
500,JP,VINCI,FRA,Construction & Materials,9
500,KR,VINCI,FRA,Construction & Materials,6
500,US,VINCI,FRA,Construction & Materials,30
501,CN,SNCF,FRA,Industrial Transportation,3
501,EP,SNCF,FRA,Industrial Transportation,31
501,US,SNCF,FRA,Industrial Transportation,4
502,CN,THALES,FRA,Aerospace & Defense,62
502,EP,THALES,FRA,Aerospace & Defense,541
502,JP,THALES,FRA,Aerospace & Defense,84
502,KR,THALES,FRA,Aerospace & Defense,48
502,US,THALES,FRA,Aerospace & Defense,508
503,CN,ELECTRICITE DE FRANCE,FRA,Electricity,21
503,EP,ELECTRICITE DE FRANCE,FRA,Electricity,62
503,JP,ELECTRICITE DE FRANCE,FRA,Electricity,18
503,KR,ELECTRICITE DE FRANCE,FRA,Electricity,14
503,US,ELECTRICITE DE FRANCE,FRA,Electricity,33
504,CN,L'AIR LIQUIDE,FRA,Chemicals,175
504,EP,L'AIR LIQUIDE,FRA,Chemicals,267
504,JP,L'AIR LIQUIDE,FRA,Chemicals,69
504,KR,L'AIR LIQUIDE,FRA,Chemicals,62
504,US,L'AIR LIQUIDE,FRA,Chemicals,222
505,CN,PEUGEOT,FRA,Automobiles & Parts,297
505,EP,PEUGEOT,FRA,Automobiles & Parts,484
505,JP,PEUGEOT,FRA,Automobiles & Parts,5
505,KR,PEUGEOT,FRA,Automobiles & Parts,23
505,US,PEUGEOT,FRA,Automobiles & Parts,178
506,CN,SOCIETE GENERALE,FRA,Banks,5
506,EP,SOCIETE GENERALE,FRA,Banks,6
506,JP,SOCIETE GENERALE,FRA,Banks,2
506,US,SOCIETE GENERALE,FRA,Banks,6
507,CN,VALLOUREC,FRA, Industrial Engineering,30
507,EP,VALLOUREC,FRA, Industrial Engineering,32
507,JP,VALLOUREC,FRA, Industrial Engineering,16
507,KR,VALLOUREC,FRA, Industrial Engineering,4
507,US,VALLOUREC,FRA, Industrial Engineering,32
508,CN,SAFRAN,FRA,Aerospace & Defense,575
508,EP,SAFRAN,FRA,Aerospace & Defense,801
508,JP,SAFRAN,FRA,Aerospace & Defense,220
508,KR,SAFRAN,FRA,Aerospace & Defense,72
508,US,SAFRAN,FRA,Aerospace & Defense,1053
509,CN,BOUYGUES,FRA,Construction & Materials,9
509,EP,BOUYGUES,FRA,Construction & Materials,33
509,JP,BOUYGUES,FRA,Construction & Materials,4
509,KR,BOUYGUES,FRA,Construction & Materials,7
509,US,BOUYGUES,FRA,Construction & Materials,16
510,CN,LATECOERE,FRA,Aerospace & Defense,3
510,EP,LATECOERE,FRA,Aerospace & Defense,5
510,US,LATECOERE,FRA,Aerospace & Defense,5
511,CN,CHRISTIAN DIOR,FRA,Personal Goods,13
511,EP,CHRISTIAN DIOR,FRA,Personal Goods,21
511,JP,CHRISTIAN DIOR,FRA,Personal Goods,11
511,KR,CHRISTIAN DIOR,FRA,Personal Goods,11
511,US,CHRISTIAN DIOR,FRA,Personal Goods,16
512,CN,TECHNIP,FRA,"Oil Equipment, Services & Distribution",16
512,EP,TECHNIP,FRA,"Oil Equipment, Services & Distribution",45
512,JP,TECHNIP,FRA,"Oil Equipment, Services & Distribution",1
512,KR,TECHNIP,FRA,"Oil Equipment, Services & Distribution",4
512,US,TECHNIP,FRA,"Oil Equipment, Services & Distribution",39
514,CN,L'OREAL,FRA,Personal Goods,192
514,EP,L'OREAL,FRA,Personal Goods,309
514,JP,L'OREAL,FRA,Personal Goods,124
514,KR,L'OREAL,FRA,Personal Goods,100
514,US,L'OREAL,FRA,Personal Goods,306
515,CN,ERAMET,FRA,Industrial Metals & Mining,5
515,EP,ERAMET,FRA,Industrial Metals & Mining,5
515,JP,ERAMET,FRA,Industrial Metals & Mining,4
515,KR,ERAMET,FRA,Industrial Metals & Mining,3
515,US,ERAMET,FRA,Industrial Metals & Mining,5
516,CN,DASSAULT AVIATION,FRA,Aerospace & Defense,1
516,EP,DASSAULT AVIATION,FRA,Aerospace & Defense,26
516,US,DASSAULT AVIATION,FRA,Aerospace & Defense,29
517,CN,ESSILOR INTERNATIONAL,FRA,Health Care Equipment & Services,62
517,EP,ESSILOR INTERNATIONAL,FRA,Health Care Equipment & Services,74
517,JP,ESSILOR INTERNATIONAL,FRA,Health Care Equipment & Services,37
517,KR,ESSILOR INTERNATIONAL,FRA,Health Care Equipment & Services,30
517,US,ESSILOR INTERNATIONAL,FRA,Health Care Equipment & Services,74
518,CN,AREVA,FRA,Electricity,285
518,EP,AREVA,FRA,Electricity,1361
518,JP,AREVA,FRA,Electricity,321
518,KR,AREVA,FRA,Electricity,167
518,US,AREVA,FRA,Electricity,1221
519,CN,ZODIAC AEROSPACE,FRA,Aerospace & Defense,72
519,EP,ZODIAC AEROSPACE,FRA,Aerospace & Defense,151
519,JP,ZODIAC AEROSPACE,FRA,Aerospace & Defense,25
519,KR,ZODIAC AEROSPACE,FRA,Aerospace & Defense,5
519,US,ZODIAC AEROSPACE,FRA,Aerospace & Defense,190
520,CN,BURELLE,FRA,General Industrials,67
520,EP,BURELLE,FRA,General Industrials,111
520,JP,BURELLE,FRA,General Industrials,22
520,KR,BURELLE,FRA,General Industrials,25
520,US,BURELLE,FRA,General Industrials,56
521,CN,MICHELIN,FRA,Automobiles & Parts,275
521,EP,MICHELIN,FRA,Automobiles & Parts,316
521,JP,MICHELIN,FRA,Automobiles & Parts,132
521,KR,MICHELIN,FRA,Automobiles & Parts,60
521,US,MICHELIN,FRA,Automobiles & Parts,282
522,CN,CGG,FRA,"Oil Equipment, Services & Distribution",45
522,EP,CGG,FRA,"Oil Equipment, Services & Distribution",180
522,JP,CGG,FRA,"Oil Equipment, Services & Distribution",1
522,US,CGG,FRA,"Oil Equipment, Services & Distribution",234
523,EP,DIAGEO,TZA,,2
523,US,DIAGEO,TZA,,3
524,CN,COBHAM,TZA,Aerospace & Defense,4
524,EP,COBHAM,TZA,Aerospace & Defense,10
524,JP,COBHAM,TZA,Aerospace & Defense,3
524,KR,COBHAM,TZA,Aerospace & Defense,5
524,US,COBHAM,TZA,Aerospace & Defense,16
525,CN,JOHNSON MATTHEY,TZA,Chemicals,83
525,EP,JOHNSON MATTHEY,TZA,Chemicals,103
525,JP,JOHNSON MATTHEY,TZA,Chemicals,46
525,KR,JOHNSON MATTHEY,TZA,Chemicals,68
525,US,JOHNSON MATTHEY,TZA,Chemicals,146
526,CN,HALMA,TZA,Electronic & Electrical Equipment,4
526,EP,HALMA,TZA,Electronic & Electrical Equipment,10
526,US,HALMA,TZA,Electronic & Electrical Equipment,10
527,CN,BARCLAYS,TZA,Banks,20
527,EP,BARCLAYS,TZA,Banks,117
527,JP,BARCLAYS,TZA,Banks,44
527,KR,BARCLAYS,TZA,Banks,25
527,US,BARCLAYS,TZA,Banks,161
528,CN,PEARSON,TZA,Media,1
528,EP,PEARSON,TZA,Media,1
528,US,PEARSON,TZA,Media,7
529,CN,LAIRD,TZA,Electronic & Electrical Equipment,23
529,EP,LAIRD,TZA,Electronic & Electrical Equipment,9
529,JP,LAIRD,TZA,Electronic & Electrical Equipment,2
529,KR,LAIRD,TZA,Electronic & Electrical Equipment,7
529,US,LAIRD,TZA,Electronic & Electrical Equipment,31
530,CN,TATE & LYLE,TZA,Food Producers,16
530,EP,TATE & LYLE,TZA,Food Producers,19
530,JP,TATE & LYLE,TZA,Food Producers,11
530,KR,TATE & LYLE,TZA,Food Producers,14
530,US,TATE & LYLE,TZA,Food Producers,22
531,CN,RELX,TZA,Media,1
531,US,RELX,TZA,Media,8
532,EP,CHEMRING,TZA,Aerospace & Defense,12
532,US,CHEMRING,TZA,Aerospace & Defense,16
533,CN,BP,TZA,Oil & Gas Producers,80
533,EP,BP,TZA,Oil & Gas Producers,111
533,JP,BP,TZA,Oil & Gas Producers,56
533,KR,BP,TZA,Oil & Gas Producers,28
533,US,BP,TZA,Oil & Gas Producers,146
534,CN,SMITHS,TZA,Electronic & Electrical Equipment,52
