,country,indicator,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
2457,PRE,High-technology exports (% of manufactured exports),,,,,,2.289333687,2.7604023360000003,2.9973930460000004,8.836253999,1.812214754,1.964871214,2.125582621,2.500902505,,,,,,,,,,,,,,
2466,PRE,Scientific and technical journal articles,,,,,,,,,,,,,3229.8816859999997,3604.701703,4067.183694,4811.096619,5450.054544,5637.858079,6675.642486,7665.876981999999,8498.0,8593.8,9218.3,9903.3,9860.1,10488.4,
2468,PRE,"Charges for the use of intellectual property, receipts (BoP, current US$)",13982042.57,22107449.4,25941579.12,27909957.28,24808106.39,33730641.25,33034545.93,33556981.62,17293185.69,26436655.83,10845374.46,10699941.72,14587785.42,245348155.1,115414610.8,1404390878.0,93090351.17,180687813.9,139485395.8,68222977.54,84781340.03,81990143.53,96276167.72,119997761.4,137698366.7,94173679.56,122983737.2
2469,PRE,"Charges for the use of intellectual property, payments (BoP, current US$)",8428251.067,10437544.79,111652733.5,97518100.38,76318592.57,60296051.78,89209868.96,71030550.03,78610217.89,111095551.5,83291218.49,80365150.92,111979522.8,93760801.01,196971819.3,172456567.1,519201877.0,334736445.4,369984455.3,369627040.2,343113353.6,590080904.8,663080119.2,738438667.9,753780343.5,685069437.1,790901669.3
2479,PRI,Scientific and technical journal articles,,,,,,,,,,,,,496.7,462.4,527.9,662.6,639.6,671.2,639.7,705.2,631.2,624.3,577.6,621.3,585.8,566.0,
2490,PRK,"Patent applications, residents",,,,,,,,,,,,,,,5861.0,6350.0,6846.0,,7956.0,8018.0,7956.0,8354.0,,,,,
2491,PRK,"Patent applications, nonresidents",8.0,8.0,,,,,,,,,,,,,66.0,56.0,76.0,,55.0,39.0,39.0,27.0,,,,,
2492,PRK,Scientific and technical journal articles,,,,,,,,,,,,,5.1,54.8,52.3,60.0,41.7,27.9,53.8,12.6,7.5,18.3,13.1,20.8,47.3,43.8,
2496,PRT,High-technology exports (% of manufactured exports),3.664043828,3.530166136,2.641651132,3.626522074,5.126780941,4.09966488,4.058267568,3.934435942,4.797286693999999,6.229094425,7.801069756,7.2043628889999995,8.500073087999999,8.683514546,8.863356269,8.904359595,8.167856696,7.777796863,4.104972125,3.510941957,3.68836955,4.1389662430000005,4.308845234,4.380635869,,5.274447578,4.978511886000001
2497,PRT,High-technology exports (current US$),489959408.0,542421793.0,340255692.0,538825399.0,996129912.0,812640868.0,817717777.0,826732783.0,1016354149.0,1291624925.0,1622596398.0,1601168874.0,2321708814.0,2701050865.0,2746308535.0,3096152853.0,3341480546.0,3387823077.0,1387080033.0,1297075534.0,1644726715.0,1774888298.0,1964368104.0,2088870513.0,1905762003.0,2240528292.0,2350793409.0
2498,PRT,Technicians in R&D (per million people),,,,,,174.90248,186.23782,213.41141000000002,240.35572000000002,258.4331,276.3178,290.25837,304.10753,290.05683,276.21224,340.11591,403.76223,470.10078,444.84409000000005,375.89367000000004,338.08832,336.43548,738.41183,705.61651,749.1500900000001,,
2499,PRT,Researchers in R&D (per million people),,,,,,1238.25227,1333.18329,1430.7336300000002,1527.40174,1616.42867,1704.4507399999998,1817.70983,1930.1785,1964.62752,1999.50832,2325.58339,2650.5711100000003,3793.42635,3736.57085,3898.0611799999997,4146.3182799999995,4016.15185,3591.8098299999997,3643.8556799999997,3711.86833,3928.6025200000004,
2500,PRT,"Trademark applications, total",18819.0,18979.0,18388.0,19256.0,18223.0,13938.0,14825.0,12253.0,15288.0,18571.0,16306.0,14334.0,14785.0,15071.0,14382.0,17104.0,20005.0,19852.0,18717.0,19452.0,18349.0,16662.0,16981.0,19668.0,18509.0,18694.0,20383.0
2501,PRT,"Trademark applications, direct resident",4533.0,4839.0,4842.0,4347.0,3841.0,4040.0,4744.0,3508.0,5962.0,8046.0,7192.0,6930.0,7566.0,8125.0,8592.0,11904.0,15289.0,15508.0,15416.0,16603.0,15616.0,14297.0,14643.0,17490.0,16548.0,16233.0,17822.0
2502,PRT,"Trademark applications, direct nonresident",14286.0,14140.0,13546.0,14909.0,14382.0,9898.0,10081.0,8745.0,9326.0,10525.0,9114.0,7404.0,7219.0,6946.0,5790.0,5200.0,4716.0,4344.0,3301.0,2849.0,2733.0,2365.0,2338.0,2178.0,1961.0,2461.0,2561.0
2503,PRT,"Patent applications, residents",102.0,69.0,88.0,103.0,81.0,86.0,71.0,96.0,81.0,81.0,107.0,130.0,125.0,123.0,158.0,184.0,250.0,381.0,571.0,499.0,571.0,621.0,647.0,722.0,925.0,724.0,644.0
2504,PRT,"Patent applications, nonresidents",3453.0,1138.0,180.0,88.0,120.0,76.0,101.0,61.0,114.0,65.0,56.0,49.0,40.0,64.0,47.0,36.0,31.0,24.0,46.0,46.0,75.0,26.0,22.0,18.0,20.0,27.0,36.0
2505,PRT,Scientific and technical journal articles,,,,,,,,,,,,,4507.6,5109.3,5887.8,7136.2,7623.6,8655.6,9573.0,10625.1,11989.2,13102.6,14112.4,14666.0,14581.9,13773.2,
2506,PRT,Research and development expenditure (% of GDP),,,,,,0.5495,0.5636,0.62468,0.6809999999999999,0.72127,0.76452,0.72144,0.6975899999999999,0.7287100000000001,0.75707,0.95455,1.12427,1.4452,1.5797299999999999,1.53257,1.4568299999999998,1.3777700000000002,1.32641,1.2897299999999998,1.24263,1.26565,
2507,PRT,"Charges for the use of intellectual property, receipts (BoP, current US$)",15243166.93,12504400.43,35852619.43,28982780.23,19242988.53,20082226.31,26512395.97,42552381.27,20223773.45,25348393.19,20574123.38,22792222.65,29442806.66,27414071.79,44896278.57,70388067.35,87699505.61,68791805.45,150975025.9,46385334.3,66961300.04,52805708.65,45192207.21,87374463.35,80643130.15,94934045.81,155926293.7
2508,PRT,"Charges for the use of intellectual property, payments (BoP, current US$)",114317819.5,75434043.9,174250995.5,206290995.3,236796159.3,274306362.2,287874080.2,303731471.1,301079693.9,275326992.3,250734264.9,313866261.7,307401100.1,361515356.6,349804723.2,408390759.5,479585029.6,534884547.4,561846599.1,596016303.0,600208516.1,505371453.5,517719869.1,680328168.3,699908004.9,812474235.7,865026823.3
2509,PRY,High-technology exports (% of manufactured exports),0.845767948,1.062582042,0.8484810079999999,1.073186714,2.095599876,1.269983731,2.177168697,3.5493479310000002,2.846742994,2.941204412,4.131203738,3.2337905780000002,5.662416295,6.746385963,7.156385594,8.291164465,6.438257942999999,6.538289092,10.99119219,6.60209128,7.3038701239999995,6.93992127,7.50685156,6.133318796,5.670326433,7.242653271,6.248781546
2510,PRY,High-technology exports (current US$),703480.0,1060915.0,1026716.0,1868969.0,3709801.0,2249088.0,3768044.0,4885660.0,3209573.0,4826711.0,6673005.0,4557696.0,9373641.0,13110694.0,16295129.0,24251930.0,23553499.0,27103637.0,37342640.0,31881014.0,43141999.0,44453714.0,57567205.0,55955000.0,47339851.0,57757834.0,60846210.0
2512,PRY,Researchers in R&D (per million people),,,,,,,,,,,88.94645,82.59795,81.7411,86.80269,72.33206,,,77.06152,,,50.36716,169.45648,,153.2983,184.06056999999998,122.05233999999999,
2513,PRY,"Trademark applications, total",,9846.0,9419.0,,,,,,,13953.0,12301.0,11696.0,12620.0,13907.0,15664.0,14860.0,16719.0,20032.0,18435.0,22102.0,,,,,,,
2514,PRY,"Trademark applications, direct resident",,5296.0,5958.0,,,,,,,5949.0,6004.0,5838.0,6877.0,8158.0,8890.0,8434.0,9363.0,11526.0,10904.0,13140.0,,,,,,,
2515,PRY,"Trademark applications, direct nonresident",,4550.0,3461.0,,,,,,,8004.0,6297.0,5858.0,5743.0,5749.0,6774.0,6426.0,7356.0,8506.0,7531.0,8962.0,,,,,,,
2516,PRY,"Patent applications, residents",,20.0,30.0,,,,,,,11.0,12.0,11.0,12.0,18.0,24.0,21.0,37.0,13.0,15.0,18.0,,,,,,,
2517,PRY,"Patent applications, nonresidents",,44.0,71.0,,,,,,,211.0,253.0,171.0,173.0,187.0,241.0,364.0,295.0,265.0,246.0,347.0,,,,,,,
2518,PRY,Scientific and technical journal articles,,,,,,,,,,,,,14.8,27.3,28.8,29.1,31.1,32.3,35.1,36.2,56.2,57.9,61.0,67.7,97.5,96.4,
2519,PRY,Research and development expenditure (% of GDP),,,,,,,,,,,0.07427,0.08525,0.07163,0.07266,0.07487,,,0.054720000000000005,,,0.05671,0.08816,,0.10330999999999999,0.1284,0.15366,
2521,PRY,"Charges for the use of intellectual property, payments (BoP, current US$)",,100000.0,,100000.0,1200000.0,1200000.0,1600000.0,2400000.0,3400000.0,8600000.0,7400000.0,4600000.0,4600000.0,1900000.0,1700000.0,3100000.0,1200000.0,1900000.0,1700000.0,2500000.0,2500000.0,2500000.0,37300000.0,18050000.0,18500000.0,19330000.0,18500000.0
2522,PSE,High-technology exports (% of manufactured exports),,,,,,,,,,0.241840274,0.264386579,0.49477191200000004,0.634669797,0.325369748,0.29361092699999997,0.326638779,0.063576651,0.140716641,0.11860666199999999,0.196430624,0.177618845,0.313126422,0.092907689,0.23406475,0.83703817,0.5939233110000001,
2523,PSE,High-technology exports (current US$),,,,,,,,,,481716.0,441385.0,641458.0,915740.0,527523.0,523647.0,670727.0,167020.0,418170.0,333818.0,584958.0,686855.0,1120523.0,369027.0,1101491.0,5099724.0,3593348.0,
2533,PSE,"Charges for the use of intellectual property, receipts (BoP, current US$)",,,,,,,,,,7907.9405560000005,,529.4739066000001,45361.325339999996,26851.81463,25000.0,36000.0,33000.0,3000.0,1000.0,5515112.073,4055.164319,,,,,,1594.9437380000002
2534,PSE,"Charges for the use of intellectual property, payments (BoP, current US$)",,,,,,,,2281.477778,,66999.85286,60897.49073,2091422.354,312493.3535,1871006.5880000002,2734000.0,1526000.0,1296000.0,900000.0,203000.0,292307.7583,576598.4798,816166.2790000001,746622.2675,929204.2173,1317075.932,1088613.19,1246266.71
2544,PSS,Scientific and technical journal articles,,,,,,,,,,,,,73.94953063,91.31337069,91.62116857,111.4228321,113.7109795,83.48912809,93.9,100.9565285,95.63142961,93.20012208,119.25607020000001,160.4408991,148.1454283,199.8263909,
2546,PSS,"Charges for the use of intellectual property, receipts (BoP, current US$)",9545459.21,9714578.717,9777843.758,13586846.13,,,,103828.1616,62007.27897000001,3149911.7989999996,1321697.988,4011152.3210000005,1241260.4009999998,429073.1859,15273.315990000001,454175.2219,366240.0779,457031.6376,807262.7896,829667.1266,470946.2401,469455.44,1355382.81,2400822.5530000003,1165417.935,2263312.605,3629135.522
2547,PSS,"Charges for the use of intellectual property, payments (BoP, current US$)",,125242.5218,156851.2632,64709.90094,117443.2602,145041.2191,171023.9478,-82758.82372999999,261134.3061,913641.2456,538309.1113,1664022.3069999998,1276098.768,1280272.094,2032723.862,1945013.792,2792834.117,3986775.02,2631365.1780000003,1830520.237,4176591.205,4802957.188,5413433.69,10579713.07,16697604.75,17298014.85,13541958.66
2548,PST,High-technology exports (% of manufactured exports),19.82603688,19.69120469,20.57890019,20.93564647,21.35598667,21.47667478,22.55093717,23.0969275,23.85468598,25.6330348,24.1663598,22.98324651,22.6654025,20.822141100000003,20.19368999,21.04236722,18.02873302,17.67343148,18.492971100000002,18.59043599,17.63567441,18.09984095,18.20358442,17.95439321,19.06053031,18.58707944,16.1203974
2549,PST,High-technology exports (current US$),,414000000000.0,421000000000.0,489000000000.0,595000000000.0,612000000000.0,672000000000.0,692000000000.0,760000000000.0,870000000000.0,779000000000.0,773000000000.0,849000000000.0,961000000000.0,968000000000.0,1140000000000.0,1130000000000.0,1180000000000.0,956000000000.0,1130000000000.0,1220000000000.0,1210000000000.0,1240000000000.0,1260000000000.0,1170000000000.0,1160000000000.0,1160000000000.0
2551,PST,Researchers in R&D (per million people),,,,,,2914.612138,2939.8365289999997,3026.699516,3105.007371,3178.1493760000003,3270.4011219999998,3319.9263899999996,3462.8079,3544.22693,3615.8656090000004,3623.242067,3661.929304,3793.8606590000004,3859.078615,3875.3354979999995,3934.8519100000003,3983.507153,4069.3926770000003,4168.0865109999995,4225.837962,,
2552,PST,"Trademark applications, total",815597.0,864576.0,918763.0,984256.0,1061566.0,1048793.0,1052462.0,1070396.0,1179201.0,1376255.0,1151273.0,1089744.0,1122312.0,1172236.0,1222500.0,1255887.0,1337428.0,1258197.0,1141974.0,1199828.0,1231951.0,1257566.0,1292697.0,1340791.0,1437214.0,1492928.0,1601264.0
2553,PST,"Trademark applications, direct resident",493420.0,532772.0,545229.0,615633.0,664629.0,695200.0,685228.0,697192.0,797938.0,914767.0,746925.0,723899.0,741517.0,794781.0,843551.0,871538.0,935355.0,875326.0,858615.0,897458.0,917691.0,932652.0,963694.0,1000884.0,1048430.0,1103592.0,1173640.0
2554,PST,"Trademark applications, direct nonresident",232964.0,244294.0,283306.0,323202.0,346842.0,306020.0,316807.0,337369.0,343890.0,416014.0,362218.0,304280.0,304314.0,333245.0,335539.0,340187.0,356111.0,339999.0,283359.0,302370.0,314260.0,319322.0,322437.0,332292.0,341342.0,381788.0,426806.0
2555,PST,"Patent applications, residents",523739.0,543005.0,563211.0,562062.0,618360.0,626590.0,645557.0,656826.0,690038.0,754591.0,756874.0,739851.0,751242.0,780768.0,813587.0,810143.0,828434.0,813477.0,769945.0,785286.0,794138.0,823164.0,839700.0,833140.0,822473.0,835876.0,827621.0
2556,PST,"Patent applications, nonresidents",188081.0,194643.0,187369.0,199891.0,240489.0,263425.0,278339.0,283692.0,303074.0,319697.0,361604.0,360417.0,353953.0,370887.0,398533.0,429401.0,445262.0,449643.0,427157.0,447311.0,460503.0,484332.0,502380.0,516949.0,528063.0,534859.0,539128.0
2557,PST,Scientific and technical journal articles,,,,,,,,,,,,,911213.1231,977802.3105,1078323.1709999999,1112781.346,1153061.253,1177463.928,1215810.139,1248852.258,1300118.812,1339954.697,1360593.509,1383472.6719999998,1351764.029,1301348.558,
2558,PST,Research and development expenditure (% of GDP),,,,,,2.1708893590000002,2.1982957340000002,2.203552911,2.2712960719999997,2.33357363,2.364675755,2.308139885,2.296482858,2.248125506,2.268519645,2.29824848,2.313484662,2.40104773,2.4709496069999997,2.441848686,2.474554093,2.4938926180000003,2.480291967,2.522463409,2.526572143,2.534935633,
2559,PST,"Charges for the use of intellectual property, receipts (BoP, current US$)",27671870905.0,32168615280.0,33614281171.0,40842753137.0,46420409505.0,56298410223.0,58209794802.0,62583587580.0,81453527656.0,90819799352.0,90101108890.0,98031145054.0,108000000000.0,147000000000.0,167000000000.0,181000000000.0,214000000000.0,232000000000.0,224000000000.0,242000000000.0,274000000000.0,278000000000.0,294000000000.0,318000000000.0,316000000000.0,317000000000.0,336000000000.0
2560,PST,"Charges for the use of intellectual property, payments (BoP, current US$)",23460663473.0,25326821571.0,24758141854.0,27633032580.0,34411953662.0,46790679119.0,48124821189.0,51620053632.0,60843695244.0,67197156065.0,66119078953.0,72065285319.0,81065149449.0,118000000000.0,133000000000.0,137000000000.0,153000000000.0,178000000000.0,171000000000.0,184000000000.0,202000000000.0,205000000000.0,220000000000.0,242000000000.0,257000000000.0,227000000000.0,244000000000.0
2561,PYF,High-technology exports (% of manufactured exports),,,,,,13.18382463,15.61604742,17.84834806,13.20768034,8.13636677,13.74927838,3.7336818289999996,3.473582196,11.98067874,13.15453219,11.68271551,2.326796169,16.02319771,9.112511514,4.745152303999999,15.79691399,2.479832799,7.81487754,14.81855323,11.19751779,,
2562,PYF,High-technology exports (current US$),,,,,,29113911.0,30696468.0,41909151.0,30125520.0,16356932.0,20980603.0,5328346.0,4331614.0,18350872.0,23458417.0,18434304.0,3294114.0,28488491.0,11149418.0,5891124.0,17870700.0,2278947.0,8677315.0,19732265.0,10418387.0,,
2572,PYF,"Charges for the use of intellectual property, receipts (BoP, current US$)",,,,,,,,,,,,425880.6178,529641.1626,1227816.394,515991.6899,271361.7453,178321.25600000002,288696.8863,334385.5752,196114.0018,292620.041,290260.2465,309180.2093,175595.9179,137092.3538,223996.4228,
2573,PYF,"Charges for the use of intellectual property, payments (BoP, current US$)",,,,,,,,,,,,1553675.5869999998,1872659.825,1716861.907,1486368.219,1577287.841,731320.1793,1722481.01,2833258.433,3268450.686,3759330.015,3509026.284,3246825.462,3018578.405,3475548.623,3333941.191,
2574,QAT,High-technology exports (% of manufactured exports),0.003520513,0.003449109,0.00097425,,0.004188348,0.00242072,,,0.01121926,7.36e-05,0.009625575,0.00019475,0.004771798,0.029183327000000002,0.0071114130000000005,0.013222441000000001,0.07534370900000001,0.000618252,0.024487758999999998,0.000767454,0.005507629,,0.000580959,0.04899817,,2.197910643,
2575,QAT,High-technology exports (current US$),15658.0,17999.0,5137.0,,25483.0,13575.0,,,76754.0,549.0,76581.0,1635.0,24355.0,245660.0,100488.0,312176.0,2667716.0,9066.0,860597.0,11009.0,112596.0,3993324.0,27939.0,33285.0,,4815196.0,
2583,QAT,Scientific and technical journal articles,,,,,,,,,,,,,105.9,135.3,168.8,184.4,244.1,279.8,330.3,408.7,471.1,623.9,808.2,1106.6,1180.1,1310.7,
2587,ROU,High-technology exports (% of manufactured exports),1.529790985,1.4476922559999998,1.0655160129999999,1.618733164,1.288684591,1.236937385,1.205673049,1.8061277430000002,3.545433458,5.870192853,6.142515394,3.8007367480000003,3.968177125,3.7258219230000003,3.842222591,4.827485917,3.47980266,6.687402779,9.108757201,10.94677922,10.18358602,6.375083035,5.71952223,6.449058143999999,7.501692836,8.499880691,9.010719931
2588,ROU,High-technology exports (current US$),48561819.0,46199496.0,39460188.0,74538000.0,79015000.0,76790000.0,79795000.0,120868007.0,236571000.0,470274000.0,566746000.0,427421992.0,576961184.0,719985950.0,847478378.0,1236505248.0,1117736473.0,2535246888.0,2923197033.0,4248559713.0,4966343987.0,2860651841.0,2857606634.0,3439802540.0,3536097090.0,4297656941.0,5099209139.0
2589,ROU,Technicians in R&D (per million people),,,,,,607.65215,535.24077,512.55502,396.75957,292.93034,270.7407,294.49075,250.08147000000002,255.89172000000002,233.21337000000003,211.637,207.31018,221.89046000000002,193.56915,153.56882,252.8955,252.58716,248.80157000000003,225.80782000000002,268.05361,,
2590,ROU,Researchers in R&D (per million people),,,,,,1328.8362,1256.18544,1224.23661,1053.1649300000001,925.3381,897.2834300000001,928.22241,964.84321,984.52311,1071.2510300000001,895.3619800000001,894.08161,931.45967,934.67078,967.69394,792.39275,893.15216,925.64351,906.6859900000001,878.36861,912.4241199999999,
2591,ROU,"Trademark applications, total",6169.0,5710.0,5625.0,7455.0,8331.0,8398.0,10218.0,10287.0,8603.0,11238.0,11916.0,12168.0,13780.0,17871.0,20072.0,21299.0,16302.0,14967.0,12465.0,11811.0,11229.0,10336.0,11468.0,10489.0,10041.0,10315.0,9914.0
2592,ROU,"Trademark applications, direct resident",1348.0,976.0,1115.0,2767.0,3114.0,3037.0,4369.0,4041.0,2626.0,4241.0,5374.0,6026.0,6841.0,10298.0,11121.0,12720.0,10989.0,10316.0,9049.0,8753.0,8389.0,7741.0,8862.0,8165.0,8067.0,8262.0,7922.0
2593,ROU,"Trademark applications, direct nonresident",4821.0,4734.0,4510.0,4688.0,5217.0,5361.0,5849.0,6246.0,5977.0,6997.0,6542.0,6142.0,6939.0,7573.0,8951.0,8579.0,5313.0,4651.0,3416.0,3058.0,2840.0,2595.0,2606.0,2324.0,1974.0,2053.0,1992.0
2594,ROU,"Patent applications, residents",2015.0,1457.0,1414.0,1633.0,1811.0,1831.0,1708.0,1299.0,1061.0,1003.0,1128.0,1478.0,881.0,937.0,916.0,814.0,827.0,995.0,1054.0,1382.0,1424.0,1022.0,993.0,952.0,975.0,1005.0,1098.0
2595,ROU,"Patent applications, nonresidents",361.0,420.0,628.0,500.0,421.0,636.0,722.0,894.0,330.0,287.0,277.0,363.0,293.0,200.0,68.0,62.0,59.0,36.0,37.0,36.0,39.0,55.0,53.0,84.0,78.0,58.0,80.0
2596,ROU,Scientific and technical journal articles,,,,,,,,,,,,,2601.4,2730.1,3460.7,3522.9,5170.0,7367.8,9550.1,11010.2,10906.2,11061.6,11177.0,10800.6,11527.3,10193.5,
2597,ROU,Research and development expenditure (% of GDP),,,,,,0.6702600000000001,0.57028,0.49208,0.39579000000000003,0.36445,0.3882,0.37633,0.38341,0.38306999999999997,0.40747,0.45123,0.50756,0.55398,0.44778999999999997,0.45569,0.49582,0.48251000000000005,0.38666,0.3825,0.48788000000000004,0.48208999999999996,
2598,ROU,"Charges for the use of intellectual property, receipts (BoP, current US$)",,,,2000000.0,3000000.0,101000000.0,,3000000.0,4000000.0,3000000.0,16000000.0,3000000.0,3000000.0,8000000.0,47793504.74,35698087.28,41369245.38,238076253.9,192935362.6,463481056.3,249910509.1,346641378.5,120600419.0,138689484.9,89140858.22,70169161.83,71558647.35
2599,ROU,"Charges for the use of intellectual property, payments (BoP, current US$)",,,,3000000.0,8000000.0,12000000.0,29000000.0,21000000.0,38000000.0,45000000.0,60000000.0,85000000.0,80000000.0,108000000.0,173274997.6,235424080.6,247969547.9,345932437.5,367264725.0,445022001.1,482416189.5,452525195.7,864753038.8,880131901.6,809483862.9,807871164.1,894695775.1
2600,RUS,High-technology exports (% of manufactured exports),,,,,,9.664536747,9.34426991,11.97795556,12.33683903,16.06693012,14.03755579,19.15674223,18.97823199,12.92452891,8.437509735,7.777323192000001,6.8784059179999995,6.474851,9.228727378,9.066344098,7.972085575,8.375376998,10.00599495,11.45167273,13.76032041,10.71924577,11.52358076
2601,RUS,High-technology exports (current US$),,,,,,2228785250.0,1890655525.0,2469187457.0,2277379681.0,3907958319.0,3249500846.0,4664408204.0,5501366655.0,5254188367.0,3820368577.0,3866054190.0,4108627496.0,5071296687.0,4527431432.0,5075117239.0,5443361073.0,7095069908.0,8655776675.0,9842669327.0,9677335778.0,6639582547.0,9174217407.0
2602,RUS,Technicians in R&D (per million people),,,,,,654.5514400000001,602.3142799999999,566.55199,547.9046,570.3004599999999,575.48317,574.48995,556.86392,552.3289,517.0167,518.23528,511.74940999999995,487.44370999999995,474.88774000000006,475.30675,492.03572,477.14207000000005,485.76145999999994,499.73784000000006,487.33041,465.09378,
2603,RUS,Researchers in R&D (per million people),,,,,,3795.8742799999995,3603.40306,3341.63832,3383.00361,3459.2353700000003,3468.63129,3388.1635,3371.56709,3315.96587,3234.80623,3239.93509,3276.81128,3153.50119,3090.74327,3088.0828,3124.15567,3090.69275,3068.172,3094.4681100000003,3121.73348,2979.09527,
2604,RUS,"Trademark applications, total",,19850.0,25592.0,22871.0,20578.0,23527.0,26826.0,27674.0,28339.0,42840.0,52287.0,43115.0,34886.0,41345.0,45945.0,50926.0,56187.0,55632.0,47539.0,56070.0,58334.0,62208.0,63017.0,60546.0,58630.0,65859.0,71654.0
2605,RUS,"Trademark applications, direct resident",,9312.0,18028.0,14419.0,11829.0,13513.0,15998.0,15583.0,18254.0,30338.0,39802.0,29281.0,20649.0,23578.0,26460.0,29590.0,31503.0,30024.0,26455.0,32758.0,33256.0,34859.0,34634.0,34189.0,34314.0,41529.0,46602.0
2606,RUS,"Trademark applications, direct nonresident",,10538.0,7564.0,8452.0,8749.0,10014.0,10828.0,12091.0,10085.0,12502.0,12485.0,13834.0,14237.0,17767.0,19485.0,21336.0,24684.0,25608.0,21084.0,23312.0,25078.0,27349.0,28383.0,26357.0,24316.0,24330.0,25052.0
2607,RUS,"Patent applications, residents",,39494.0,28503.0,21250.0,17551.0,18014.0,15106.0,16454.0,19900.0,23377.0,24777.0,23712.0,24969.0,22985.0,23644.0,27884.0,27505.0,27712.0,25598.0,28722.0,26495.0,28701.0,28765.0,24072.0,29269.0,26795.0,22777.0
2608,RUS,"Patent applications, nonresidents",,11850.0,3974.0,4495.0,6893.0,7980.0,8123.0,8299.0,7944.0,8960.0,9313.0,9596.0,9901.0,7205.0,8609.0,9807.0,11934.0,14137.0,12966.0,13778.0,14919.0,15510.0,16149.0,16236.0,16248.0,14792.0,14106.0
2609,RUS,Scientific and technical journal articles,,,,,,,,,,,,,32329.5,32149.9,33091.8,29368.9,30319.7,31854.4,32620.2,33960.8,36157.3,36252.6,39714.7,44994.7,53060.6,59133.5,
2610,RUS,Research and development expenditure (% of GDP),,,,,,0.96593,1.04374,0.9538399999999999,0.99624,1.0498399999999999,1.1769399999999999,1.2478200000000002,1.28603,1.15133,1.06797,1.07294,1.11611,1.04435,1.2519200000000001,1.1302,1.01261,1.02675,1.02524,1.0701100000000001,1.09689,1.0955700000000002,
2611,RUS,"Charges for the use of intellectual property, receipts (BoP, current US$)",,,,3610000.0,4030000.0,159210000.0,176070000.0,27030000.0,42540000.0,91340000.0,60370000.0,146790000.0,173610000.0,226060000.0,256340000.0,273290000.0,351530000.0,406370000.0,380760000.0,386220000.0,555780000.0,664200000.0,737890000.0,665790000.0,726170000.0,547760000.0,732790000.0
2612,RUS,"Charges for the use of intellectual property, payments (BoP, current US$)",,,,23840000.0,4430000.0,44100000.0,11140000.0,2530000.0,8060000.0,68720000.0,342740000.0,337650000.0,700030000.0,1057980000.0,1532870000.0,1940750000.0,2703970000.0,4480510000.0,3987050000.0,4841800000.0,5830320000.0,7629280000.0,8370790000.0,8021370000.0,5633850000.0,4997360000.0,5979770000.0
2613,RWA,High-technology exports (% of manufactured exports),,,,,,0.598880871,3.096848913,2.166975689,0.601955146,,1.523141726,83.64025575,27.00413616,19.88992575,25.34353658,16.28882224,16.3328383,6.71389834,11.63873979,5.368463403,6.160385982999999,2.468931487,6.516411959,11.89914302,12.98356429,12.28154688,
2614,RWA,High-technology exports (current US$),,,,,,7997.0,30376.0,40064.0,9718.0,,22904.0,9272199.0,492728.0,680391.0,979440.0,674188.0,1167746.0,930199.0,4560864.0,933635.0,1403086.0,1040410.0,2076903.0,6554503.0,7610522.0,4882829.0,
2617,RWA,"Trademark applications, total",73.0,68.0,,45.0,,,,140.0,129.0,126.0,202.0,147.0,207.0,285.0,208.0,280.0,238.0,,,,,517.0,,1224.0,1338.0,1230.0,1576.0
2618,RWA,"Trademark applications, direct resident",9.0,3.0,,1.0,,,,4.0,5.0,2.0,29.0,17.0,179.0,40.0,21.0,26.0,14.0,,,,,109.0,,102.0,246.0,194.0,255.0
2619,RWA,"Trademark applications, direct nonresident",64.0,65.0,,44.0,,,,136.0,124.0,124.0,173.0,130.0,28.0,245.0,187.0,254.0,224.0,,,,,408.0,,1122.0,1092.0,1036.0,1321.0
2621,RWA,"Patent applications, nonresidents",1.0,2.0,,3.0,,,,,4.0,,,,,,,,,,,,,30.0,,7.0,1.0,126.0,453.0
2622,RWA,Scientific and technical journal articles,,,,,,,,,,,,,4.7,9.1,7.3,18.0,19.7,25.8,33.6,55.6,53.2,58.1,87.9,88.2,105.2,115.3,
2626,SAS,High-technology exports (% of manufactured exports),3.117568737,2.7176708560000002,2.864177615,4.037007708,4.263420223,5.017244799,4.8947653319999995,4.116288708,4.6829604719999995,4.770488598,5.222174356,4.841435641,4.728322733,5.034980588,4.994142245,5.248865716,5.673780172000001,6.004349975,7.858600797999999,6.382006225,6.061193094,5.863946939,7.087662796,7.885622579,6.423991007000001,6.5600782639999995,6.507343771
2630,SAS,"Trademark applications, total",31415.0,33507.0,38844.0,49462.0,57314.0,57719.0,60947.0,69230.0,85333.0,106018.0,109393.0,114053.0,114639.0,107077.0,114161.0,133263.0,154836.0,160813.0,171910.0,206401.0,240659.0,235805.0,249350.0,265302.0,330262.0,361640.0,324136.0
2631,SAS,"Trademark applications, direct resident",26596.0,28214.0,32251.0,41570.0,46626.0,,,,73410.0,81346.0,92303.0,102691.0,92702.0,79663.0,93418.0,108327.0,135786.0,138926.0,157299.0,183919.0,205965.0,208094.0,215220.0,231588.0,291900.0,310382.0,286377.0
