Company_id,office,company,country,industry,count
451,JP,VALMET,FI, Industrial Engineering,6
451,KR,VALMET,FI, Industrial Engineering,1
451,US,VALMET,FI, Industrial Engineering,56
452,CN,BOLLORE,FR,Industrial Transportation,21
452,EP,BOLLORE,FR,Industrial Transportation,29
452,JP,BOLLORE,FR,Industrial Transportation,16
452,KR,BOLLORE,FR,Industrial Transportation,20
452,US,BOLLORE,FR,Industrial Transportation,23
453,CN,LFB,FR,,13
453,EP,LFB,FR,,20
453,JP,LFB,FR,,12
453,KR,LFB,FR,,11
453,US,LFB,FR,,20
454,CN,GROUPE SEB,FR,Household Goods & Home Construction,190
454,EP,GROUPE SEB,FR,Household Goods & Home Construction,227
454,JP,GROUPE SEB,FR,Household Goods & Home Construction,48
454,KR,GROUPE SEB,FR,Household Goods & Home Construction,45
454,US,GROUPE SEB,FR,Household Goods & Home Construction,56
455,CN,GUERBET,FR,Pharmaceuticals & Biotechnology,5
455,EP,GUERBET,FR,Pharmaceuticals & Biotechnology,6
455,JP,GUERBET,FR,Pharmaceuticals & Biotechnology,1
455,KR,GUERBET,FR,Pharmaceuticals & Biotechnology,5
455,US,GUERBET,FR,Pharmaceuticals & Biotechnology,6
456,EP,INGENICO,FR,Electronic & Electrical Equipment,52
456,JP,INGENICO,FR,Electronic & Electrical Equipment,1
456,US,INGENICO,FR,Electronic & Electrical Equipment,46
457,CN,DASSAULT SYSTEMES,FR,Software & Computer Services,77
457,EP,DASSAULT SYSTEMES,FR,Software & Computer Services,101
457,JP,DASSAULT SYSTEMES,FR,Software & Computer Services,75
457,KR,DASSAULT SYSTEMES,FR,Software & Computer Services,64
457,US,DASSAULT SYSTEMES,FR,Software & Computer Services,101
458,CN,SERVIER,FR,Pharmaceuticals & Biotechnology,29
458,EP,SERVIER,FR,Pharmaceuticals & Biotechnology,34
458,JP,SERVIER,FR,Pharmaceuticals & Biotechnology,22
458,KR,SERVIER,FR,Pharmaceuticals & Biotechnology,29
458,US,SERVIER,FR,Pharmaceuticals & Biotechnology,42
461,CN,TECHNICOLOR,FR,Media,368
461,EP,TECHNICOLOR,FR,Media,889
461,JP,TECHNICOLOR,FR,Media,320
461,KR,TECHNICOLOR,FR,Media,351
461,US,TECHNICOLOR,FR,Media,607
462,EP,UBISOFT ENTERTAINMENT,FR,Software & Computer Services,1
462,US,UBISOFT ENTERTAINMENT,FR,Software & Computer Services,2
463,CN,VIVENDI,FR,Media,1
463,EP,VIVENDI,FR,Media,3
463,JP,VIVENDI,FR,Media,1
463,US,VIVENDI,FR,Media,1
464,CN,CEGEDIM,FR,Software & Computer Services,1
464,EP,CEGEDIM,FR,Software & Computer Services,1
464,JP,CEGEDIM,FR,Software & Computer Services,1
464,US,CEGEDIM,FR,Software & Computer Services,1
465,CN,VILMORIN,FR,Food Producers,2
465,EP,VILMORIN,FR,Food Producers,12
465,US,VILMORIN,FR,Food Producers,9
466,EP,NEXTER,FR,Aerospace & Defense,59
466,KR,NEXTER,FR,Aerospace & Defense,3
466,US,NEXTER,FR,Aerospace & Defense,14
467,CN,ORANGE,FR,Fixed Line Telecommunications,66
467,EP,ORANGE,FR,Fixed Line Telecommunications,328
467,JP,ORANGE,FR,Fixed Line Telecommunications,18
467,KR,ORANGE,FR,Fixed Line Telecommunications,21
467,US,ORANGE,FR,Fixed Line Telecommunications,242
468,CN,SOITEC,FR,Technology Hardware & Equipment,79
468,EP,SOITEC,FR,Technology Hardware & Equipment,34
468,JP,SOITEC,FR,Technology Hardware & Equipment,28
468,KR,SOITEC,FR,Technology Hardware & Equipment,47
468,US,SOITEC,FR,Technology Hardware & Equipment,90
469,CN,ALSTOM,FR, Industrial Engineering,534
469,EP,ALSTOM,FR, Industrial Engineering,722
469,JP,ALSTOM,FR, Industrial Engineering,269
469,KR,ALSTOM,FR, Industrial Engineering,217
469,US,ALSTOM,FR, Industrial Engineering,598
470,CN,NEXANS,FR,Electronic & Electrical Equipment,46
470,EP,NEXANS,FR,Electronic & Electrical Equipment,134
470,JP,NEXANS,FR,Electronic & Electrical Equipment,9
470,KR,NEXANS,FR,Electronic & Electrical Equipment,36
470,US,NEXANS,FR,Electronic & Electrical Equipment,95
471,CN,PARROT,FR,Technology Hardware & Equipment,40
471,EP,PARROT,FR,Technology Hardware & Equipment,43
471,JP,PARROT,FR,Technology Hardware & Equipment,34
471,KR,PARROT,FR,Technology Hardware & Equipment,1
471,US,PARROT,FR,Technology Hardware & Equipment,44
472,CN,SANOFI,FR,Pharmaceuticals & Biotechnology,418
472,EP,SANOFI,FR,Pharmaceuticals & Biotechnology,534
472,JP,SANOFI,FR,Pharmaceuticals & Biotechnology,326
472,KR,SANOFI,FR,Pharmaceuticals & Biotechnology,176
472,US,SANOFI,FR,Pharmaceuticals & Biotechnology,497
473,CN,INSIDE SECURE,FR,Technology Hardware & Equipment,22
473,EP,INSIDE SECURE,FR,Technology Hardware & Equipment,27
473,JP,INSIDE SECURE,FR,Technology Hardware & Equipment,3
473,KR,INSIDE SECURE,FR,Technology Hardware & Equipment,7
473,US,INSIDE SECURE,FR,Technology Hardware & Equipment,26
474,EP,NEOPOST,FR,Technology Hardware & Equipment,33
474,US,NEOPOST,FR,Technology Hardware & Equipment,32
475,CN,VEOLIA ENVIRONNEMENT,FR,"Gas, Water & Multiutilities",28
475,EP,VEOLIA ENVIRONNEMENT,FR,"Gas, Water & Multiutilities",51
475,JP,VEOLIA ENVIRONNEMENT,FR,"Gas, Water & Multiutilities",15
475,KR,VEOLIA ENVIRONNEMENT,FR,"Gas, Water & Multiutilities",11
475,US,VEOLIA ENVIRONNEMENT,FR,"Gas, Water & Multiutilities",50
476,CN,IPSEN,FR,Pharmaceuticals & Biotechnology,15
476,EP,IPSEN,FR,Pharmaceuticals & Biotechnology,18
476,JP,IPSEN,FR,Pharmaceuticals & Biotechnology,13
476,KR,IPSEN,FR,Pharmaceuticals & Biotechnology,8
476,US,IPSEN,FR,Pharmaceuticals & Biotechnology,19
477,CN,LEGRAND,FR,Electronic & Electrical Equipment,25
477,EP,LEGRAND,FR,Electronic & Electrical Equipment,58
477,JP,LEGRAND,FR,Electronic & Electrical Equipment,2
477,KR,LEGRAND,FR,Electronic & Electrical Equipment,2
477,US,LEGRAND,FR,Electronic & Electrical Equipment,32
478,CN,AKKA TECHNOLOGIES,FR,Support Services,1
478,EP,AKKA TECHNOLOGIES,FR,Support Services,1
478,US,AKKA TECHNOLOGIES,FR,Support Services,1
480,CN,SUEZ ENVIRONNEMENT,FR,"Gas, Water & Multiutilities",20
480,EP,SUEZ ENVIRONNEMENT,FR,"Gas, Water & Multiutilities",34
480,US,SUEZ ENVIRONNEMENT,FR,"Gas, Water & Multiutilities",21
481,CN,AXWAY SOFTWARE,FR,Software & Computer Services,1
481,EP,AXWAY SOFTWARE,FR,Software & Computer Services,1
481,US,AXWAY SOFTWARE,FR,Software & Computer Services,1
482,CN,RENAULT,FR,Automobiles & Parts,209
482,EP,RENAULT,FR,Automobiles & Parts,385
482,JP,RENAULT,FR,Automobiles & Parts,121
482,KR,RENAULT,FR,Automobiles & Parts,116
482,US,RENAULT,FR,Automobiles & Parts,177
483,CN,ARKEMA,FR,Chemicals,225
483,EP,ARKEMA,FR,Chemicals,273
483,JP,ARKEMA,FR,Chemicals,141
483,KR,ARKEMA,FR,Chemicals,125
483,US,ARKEMA,FR,Chemicals,264
484,CN,SOMFY,FR,Electronic & Electrical Equipment,41
484,EP,SOMFY,FR,Electronic & Electrical Equipment,84
484,JP,SOMFY,FR,Electronic & Electrical Equipment,17
484,KR,SOMFY,FR,Electronic & Electrical Equipment,18
484,US,SOMFY,FR,Electronic & Electrical Equipment,43
485,CN,SAFT,FR,Electronic & Electrical Equipment,3
485,EP,SAFT,FR,Electronic & Electrical Equipment,21
485,JP,SAFT,FR,Electronic & Electrical Equipment,1
485,KR,SAFT,FR,Electronic & Electrical Equipment,5
485,US,SAFT,FR,Electronic & Electrical Equipment,18
486,EP,CRITEO,FR,Media,1
486,US,CRITEO,FR,Media,1
488,CN,BIOMERIEUX,FR,Pharmaceuticals & Biotechnology,41
488,EP,BIOMERIEUX,FR,Pharmaceuticals & Biotechnology,59
488,JP,BIOMERIEUX,FR,Pharmaceuticals & Biotechnology,26
488,KR,BIOMERIEUX,FR,Pharmaceuticals & Biotechnology,6
488,US,BIOMERIEUX,FR,Pharmaceuticals & Biotechnology,53
489,CN,ALCATEL-LUCENT,FR,Technology Hardware & Equipment,567
489,EP,ALCATEL-LUCENT,FR,Technology Hardware & Equipment,689
489,JP,ALCATEL-LUCENT,FR,Technology Hardware & Equipment,413
489,KR,ALCATEL-LUCENT,FR,Technology Hardware & Equipment,403
489,US,ALCATEL-LUCENT,FR,Technology Hardware & Equipment,708
490,CN,FIVES,FR, Industrial Engineering,14
490,EP,FIVES,FR, Industrial Engineering,34
490,JP,FIVES,FR, Industrial Engineering,10
490,KR,FIVES,FR, Industrial Engineering,4
490,US,FIVES,FR, Industrial Engineering,26
491,CN,SAINT-GOBAIN,FR,Construction & Materials,351
491,EP,SAINT-GOBAIN,FR,Construction & Materials,401
491,JP,SAINT-GOBAIN,FR,Construction & Materials,230
491,KR,SAINT-GOBAIN,FR,Construction & Materials,250
491,US,SAINT-GOBAIN,FR,Construction & Materials,462
492,CN,SCHNEIDER,FR,Electronic & Electrical Equipment,411
492,EP,SCHNEIDER,FR,Electronic & Electrical Equipment,559
492,JP,SCHNEIDER,FR,Electronic & Electrical Equipment,64
492,KR,SCHNEIDER,FR,Electronic & Electrical Equipment,12
492,US,SCHNEIDER,FR,Electronic & Electrical Equipment,502
493,CN,TOTAL,FR,Oil & Gas Producers,225
493,EP,TOTAL,FR,Oil & Gas Producers,269
493,JP,TOTAL,FR,Oil & Gas Producers,137
493,KR,TOTAL,FR,Oil & Gas Producers,150
493,US,TOTAL,FR,Oil & Gas Producers,371
494,CN,LAFARGE,FR,Construction & Materials,13
494,EP,LAFARGE,FR,Construction & Materials,24
494,JP,LAFARGE,FR,Construction & Materials,1
494,KR,LAFARGE,FR,Construction & Materials,5
494,US,LAFARGE,FR,Construction & Materials,17
495,CN,ENGIE,FR,"Gas, Water & Multiutilities",2
495,EP,ENGIE,FR,"Gas, Water & Multiutilities",23
495,JP,ENGIE,FR,"Gas, Water & Multiutilities",1
495,US,ENGIE,FR,"Gas, Water & Multiutilities",5
496,CN,BIC,FR,Household Goods & Home Construction,27
496,EP,BIC,FR,Household Goods & Home Construction,31
496,JP,BIC,FR,Household Goods & Home Construction,22
496,KR,BIC,FR,Household Goods & Home Construction,12
496,US,BIC,FR,Household Goods & Home Construction,40
498,CN,VALEO,FR,Automobiles & Parts,519
498,EP,VALEO,FR,Automobiles & Parts,983
498,JP,VALEO,FR,Automobiles & Parts,287
498,KR,VALEO,FR,Automobiles & Parts,230
498,US,VALEO,FR,Automobiles & Parts,504
499,CN,DANONE,FR,Food Producers,66
499,EP,DANONE,FR,Food Producers,83
499,JP,DANONE,FR,Food Producers,13
499,KR,DANONE,FR,Food Producers,1
499,US,DANONE,FR,Food Producers,72
500,CN,VINCI,FR,Construction & Materials,8
500,EP,VINCI,FR,Construction & Materials,60
500,JP,VINCI,FR,Construction & Materials,9
500,KR,VINCI,FR,Construction & Materials,6
500,US,VINCI,FR,Construction & Materials,30
501,CN,SNCF,FR,Industrial Transportation,3
501,EP,SNCF,FR,Industrial Transportation,31
501,US,SNCF,FR,Industrial Transportation,4
502,CN,THALES,FR,Aerospace & Defense,62
502,EP,THALES,FR,Aerospace & Defense,541
502,JP,THALES,FR,Aerospace & Defense,84
502,KR,THALES,FR,Aerospace & Defense,48
502,US,THALES,FR,Aerospace & Defense,508
503,CN,ELECTRICITE DE FRANCE,FR,Electricity,21
503,EP,ELECTRICITE DE FRANCE,FR,Electricity,62
503,JP,ELECTRICITE DE FRANCE,FR,Electricity,18
503,KR,ELECTRICITE DE FRANCE,FR,Electricity,14
503,US,ELECTRICITE DE FRANCE,FR,Electricity,33
504,CN,L'AIR LIQUIDE,FR,Chemicals,175
504,EP,L'AIR LIQUIDE,FR,Chemicals,267
504,JP,L'AIR LIQUIDE,FR,Chemicals,69
504,KR,L'AIR LIQUIDE,FR,Chemicals,62
504,US,L'AIR LIQUIDE,FR,Chemicals,222
505,CN,PEUGEOT,FR,Automobiles & Parts,297
505,EP,PEUGEOT,FR,Automobiles & Parts,484
505,JP,PEUGEOT,FR,Automobiles & Parts,5
505,KR,PEUGEOT,FR,Automobiles & Parts,23
505,US,PEUGEOT,FR,Automobiles & Parts,178
506,CN,SOCIETE GENERALE,FR,Banks,5
506,EP,SOCIETE GENERALE,FR,Banks,6
506,JP,SOCIETE GENERALE,FR,Banks,2
506,US,SOCIETE GENERALE,FR,Banks,6
507,CN,VALLOUREC,FR, Industrial Engineering,30
507,EP,VALLOUREC,FR, Industrial Engineering,32
507,JP,VALLOUREC,FR, Industrial Engineering,16
507,KR,VALLOUREC,FR, Industrial Engineering,4
507,US,VALLOUREC,FR, Industrial Engineering,32
508,CN,SAFRAN,FR,Aerospace & Defense,575
508,EP,SAFRAN,FR,Aerospace & Defense,801
508,JP,SAFRAN,FR,Aerospace & Defense,220
508,KR,SAFRAN,FR,Aerospace & Defense,72
508,US,SAFRAN,FR,Aerospace & Defense,1053
509,CN,BOUYGUES,FR,Construction & Materials,9
509,EP,BOUYGUES,FR,Construction & Materials,33
509,JP,BOUYGUES,FR,Construction & Materials,4
509,KR,BOUYGUES,FR,Construction & Materials,7
509,US,BOUYGUES,FR,Construction & Materials,16
510,CN,LATECOERE,FR,Aerospace & Defense,3
510,EP,LATECOERE,FR,Aerospace & Defense,5
510,US,LATECOERE,FR,Aerospace & Defense,5
511,CN,CHRISTIAN DIOR,FR,Personal Goods,13
511,EP,CHRISTIAN DIOR,FR,Personal Goods,21
511,JP,CHRISTIAN DIOR,FR,Personal Goods,11
511,KR,CHRISTIAN DIOR,FR,Personal Goods,11
511,US,CHRISTIAN DIOR,FR,Personal Goods,16
512,CN,TECHNIP,FR,"Oil Equipment, Services & Distribution",16
512,EP,TECHNIP,FR,"Oil Equipment, Services & Distribution",45
512,JP,TECHNIP,FR,"Oil Equipment, Services & Distribution",1
512,KR,TECHNIP,FR,"Oil Equipment, Services & Distribution",4
512,US,TECHNIP,FR,"Oil Equipment, Services & Distribution",39
514,CN,L'OREAL,FR,Personal Goods,192
514,EP,L'OREAL,FR,Personal Goods,309
514,JP,L'OREAL,FR,Personal Goods,124
514,KR,L'OREAL,FR,Personal Goods,100
514,US,L'OREAL,FR,Personal Goods,306
515,CN,ERAMET,FR,Industrial Metals & Mining,5
515,EP,ERAMET,FR,Industrial Metals & Mining,5
515,JP,ERAMET,FR,Industrial Metals & Mining,4
515,KR,ERAMET,FR,Industrial Metals & Mining,3
515,US,ERAMET,FR,Industrial Metals & Mining,5
516,CN,DASSAULT AVIATION,FR,Aerospace & Defense,1
516,EP,DASSAULT AVIATION,FR,Aerospace & Defense,26
516,US,DASSAULT AVIATION,FR,Aerospace & Defense,29
517,CN,ESSILOR INTERNATIONAL,FR,Health Care Equipment & Services,62
517,EP,ESSILOR INTERNATIONAL,FR,Health Care Equipment & Services,74
517,JP,ESSILOR INTERNATIONAL,FR,Health Care Equipment & Services,37
517,KR,ESSILOR INTERNATIONAL,FR,Health Care Equipment & Services,30
517,US,ESSILOR INTERNATIONAL,FR,Health Care Equipment & Services,74
518,CN,AREVA,FR,Electricity,285
518,EP,AREVA,FR,Electricity,1361
518,JP,AREVA,FR,Electricity,321
518,KR,AREVA,FR,Electricity,167
518,US,AREVA,FR,Electricity,1221
519,CN,ZODIAC AEROSPACE,FR,Aerospace & Defense,72
519,EP,ZODIAC AEROSPACE,FR,Aerospace & Defense,151
519,JP,ZODIAC AEROSPACE,FR,Aerospace & Defense,25
519,KR,ZODIAC AEROSPACE,FR,Aerospace & Defense,5
519,US,ZODIAC AEROSPACE,FR,Aerospace & Defense,190
520,CN,BURELLE,FR,General Industrials,67
520,EP,BURELLE,FR,General Industrials,111
520,JP,BURELLE,FR,General Industrials,22
520,KR,BURELLE,FR,General Industrials,25
520,US,BURELLE,FR,General Industrials,56
521,CN,MICHELIN,FR,Automobiles & Parts,275
521,EP,MICHELIN,FR,Automobiles & Parts,316
521,JP,MICHELIN,FR,Automobiles & Parts,132
521,KR,MICHELIN,FR,Automobiles & Parts,60
521,US,MICHELIN,FR,Automobiles & Parts,282
522,CN,CGG,FR,"Oil Equipment, Services & Distribution",45
522,EP,CGG,FR,"Oil Equipment, Services & Distribution",180
522,JP,CGG,FR,"Oil Equipment, Services & Distribution",1
522,US,CGG,FR,"Oil Equipment, Services & Distribution",234
523,EP,DIAGEO,GB,,2
523,US,DIAGEO,GB,,3
524,CN,COBHAM,GB,Aerospace & Defense,4
524,EP,COBHAM,GB,Aerospace & Defense,10
524,JP,COBHAM,GB,Aerospace & Defense,3
524,KR,COBHAM,GB,Aerospace & Defense,5
524,US,COBHAM,GB,Aerospace & Defense,16
525,CN,JOHNSON MATTHEY,GB,Chemicals,83
525,EP,JOHNSON MATTHEY,GB,Chemicals,103
525,JP,JOHNSON MATTHEY,GB,Chemicals,46
525,KR,JOHNSON MATTHEY,GB,Chemicals,68
525,US,JOHNSON MATTHEY,GB,Chemicals,146
526,CN,HALMA,GB,Electronic & Electrical Equipment,4
526,EP,HALMA,GB,Electronic & Electrical Equipment,10
526,US,HALMA,GB,Electronic & Electrical Equipment,10
527,CN,BARCLAYS,GB,Banks,20
527,EP,BARCLAYS,GB,Banks,117
527,JP,BARCLAYS,GB,Banks,44
527,KR,BARCLAYS,GB,Banks,25
527,US,BARCLAYS,GB,Banks,161
528,CN,PEARSON,GB,Media,1
528,EP,PEARSON,GB,Media,1
528,US,PEARSON,GB,Media,7
529,CN,LAIRD,GB,Electronic & Electrical Equipment,23
529,EP,LAIRD,GB,Electronic & Electrical Equipment,9
529,JP,LAIRD,GB,Electronic & Electrical Equipment,2
529,KR,LAIRD,GB,Electronic & Electrical Equipment,7
529,US,LAIRD,GB,Electronic & Electrical Equipment,31
530,CN,TATE & LYLE,GB,Food Producers,16
530,EP,TATE & LYLE,GB,Food Producers,19
530,JP,TATE & LYLE,GB,Food Producers,11
530,KR,TATE & LYLE,GB,Food Producers,14
530,US,TATE & LYLE,GB,Food Producers,22
531,CN,RELX,GB,Media,1
531,US,RELX,GB,Media,8
532,EP,CHEMRING,GB,Aerospace & Defense,12
532,US,CHEMRING,GB,Aerospace & Defense,16
533,CN,BP,GB,Oil & Gas Producers,80
533,EP,BP,GB,Oil & Gas Producers,111
533,JP,BP,GB,Oil & Gas Producers,56
533,KR,BP,GB,Oil & Gas Producers,28
533,US,BP,GB,Oil & Gas Producers,146
534,CN,SMITHS,GB,Electronic & Electrical Equipment,52
534,EP,SMITHS,GB,Electronic & Electrical Equipment,93
534,JP,SMITHS,GB,Electronic & Electrical Equipment,40
534,KR,SMITHS,GB,Electronic & Electrical Equipment,30
534,US,SMITHS,GB,Electronic & Electrical Equipment,99
535,EP,DAILY MAIL AND GENERAL TRUST,GB,Media,1
535,JP,DAILY MAIL AND GENERAL TRUST,GB,Media,2
535,US,DAILY MAIL AND GENERAL TRUST,GB,Media,2
536,CN,CRODA INTERNATIONAL,GB,Chemicals,17
536,EP,CRODA INTERNATIONAL,GB,Chemicals,31
536,JP,CRODA INTERNATIONAL,GB,Chemicals,9
536,KR,CRODA INTERNATIONAL,GB,Chemicals,6
536,US,CRODA INTERNATIONAL,GB,Chemicals,22
538,CN,MORGAN ADVANCED MATERIALS,GB,General Industrials,1
538,EP,MORGAN ADVANCED MATERIALS,GB,General Industrials,5
538,KR,MORGAN ADVANCED MATERIALS,GB,General Industrials,1
538,US,MORGAN ADVANCED MATERIALS,GB,General Industrials,5
539,CN,SMITH & NEPHEW,GB,Health Care Equipment & Services,78
539,EP,SMITH & NEPHEW,GB,Health Care Equipment & Services,93
539,JP,SMITH & NEPHEW,GB,Health Care Equipment & Services,63
539,KR,SMITH & NEPHEW,GB,Health Care Equipment & Services,26
539,US,SMITH & NEPHEW,GB,Health Care Equipment & Services,123
540,US,WM MORRISON SUPERMARKETS,GB,Food & Drug Retailers,1
541,EP,WITTINGTON INVESTMENTS,GB,Food Producers,3
541,JP,WITTINGTON INVESTMENTS,GB,Food Producers,2
541,US,WITTINGTON INVESTMENTS,GB,Food Producers,8
542,CN,MEGGITT,GB,Aerospace & Defense,3
542,EP,MEGGITT,GB,Aerospace & Defense,15
542,JP,MEGGITT,GB,Aerospace & Defense,10
542,US,MEGGITT,GB,Aerospace & Defense,22
543,CN,TESCO,GB,General Retailers,1
543,EP,TESCO,GB,General Retailers,1
543,US,TESCO,GB,General Retailers,1
544,CN,SPIRENT COMMUNICATIONS,GB,Technology Hardware & Equipment,1
544,EP,SPIRENT COMMUNICATIONS,GB,Technology Hardware & Equipment,1
544,US,SPIRENT COMMUNICATIONS,GB,Technology Hardware & Equipment,5
545,CN,HSBC,GB,Banks,4
545,EP,HSBC,GB,Banks,6
545,JP,HSBC,GB,Banks,3
545,KR,HSBC,GB,Banks,4
545,US,HSBC,GB,Banks,9
546,CN,IMI,GB, Industrial Engineering,22
546,EP,IMI,GB, Industrial Engineering,45
546,JP,IMI,GB, Industrial Engineering,15
546,KR,IMI,GB, Industrial Engineering,9
546,US,IMI,GB, Industrial Engineering,42
547,CN,RIO TINTO,GB,Mining,9
547,EP,RIO TINTO,GB,Mining,12
547,JP,RIO TINTO,GB,Mining,1
547,KR,RIO TINTO,GB,Mining,2
547,US,RIO TINTO,GB,Mining,14
548,CN,LUBRIZOL,GB,Chemicals,10
548,EP,LUBRIZOL,GB,Chemicals,9
548,JP,LUBRIZOL,GB,Chemicals,4
548,KR,LUBRIZOL,GB,Chemicals,5
548,US,LUBRIZOL,GB,Chemicals,10
549,CN,OXFORD INSTRUMENTS,GB,Electronic & Electrical Equipment,11
549,EP,OXFORD INSTRUMENTS,GB,Electronic & Electrical Equipment,18
549,JP,OXFORD INSTRUMENTS,GB,Electronic & Electrical Equipment,11
549,KR,OXFORD INSTRUMENTS,GB,Electronic & Electrical Equipment,3
549,US,OXFORD INSTRUMENTS,GB,Electronic & Electrical Equipment,30
552,CN,RENISHAW,GB,Electronic & Electrical Equipment,36
552,EP,RENISHAW,GB,Electronic & Electrical Equipment,41
552,JP,RENISHAW,GB,Electronic & Electrical Equipment,27
552,KR,RENISHAW,GB,Electronic & Electrical Equipment,2
552,US,RENISHAW,GB,Electronic & Electrical Equipment,43
553,CN,BAE SYSTEMS,GB,Aerospace & Defense,19
553,EP,BAE SYSTEMS,GB,Aerospace & Defense,362
553,JP,BAE SYSTEMS,GB,Aerospace & Defense,13
553,KR,BAE SYSTEMS,GB,Aerospace & Defense,16
553,US,BAE SYSTEMS,GB,Aerospace & Defense,206
554,CN,METASWITCH NETWORKS,GB,Software & Computer Services,1
554,EP,METASWITCH NETWORKS,GB,Software & Computer Services,6
554,US,METASWITCH NETWORKS,GB,Software & Computer Services,47
555,EP,PACE,GB,Technology Hardware & Equipment,13
555,US,PACE,GB,Technology Hardware & Equipment,14
556,CN,ANITE,GB,Software & Computer Services,4
556,EP,ANITE,GB,Software & Computer Services,6
556,JP,ANITE,GB,Software & Computer Services,1
556,KR,ANITE,GB,Software & Computer Services,4
556,US,ANITE,GB,Software & Computer Services,9
557,CN,SQUARE ENIX,GB,Software & Computer Services,12
557,EP,SQUARE ENIX,GB,Software & Computer Services,40
557,JP,SQUARE ENIX,GB,Software & Computer Services,67
557,KR,SQUARE ENIX,GB,Software & Computer Services,8
557,US,SQUARE ENIX,GB,Software & Computer Services,75
558,CN,VODAFONE,GB,,7
558,EP,VODAFONE,GB,,139
558,KR,VODAFONE,GB,,1
558,US,VODAFONE,GB,,126
559,CN,SPECTRIS,GB,Electronic & Electrical Equipment,25
559,EP,SPECTRIS,GB,Electronic & Electrical Equipment,35
559,JP,SPECTRIS,GB,Electronic & Electrical Equipment,18
559,KR,SPECTRIS,GB,Electronic & Electrical Equipment,7
559,US,SPECTRIS,GB,Electronic & Electrical Equipment,34
563,US,SAGE,GB,Software & Computer Services,1
564,EP,SKY,GB,Media,3
564,US,SKY,GB,Media,2
566,CN,AMARIN,GB,Pharmaceuticals & Biotechnology,2
566,EP,AMARIN,GB,Pharmaceuticals & Biotechnology,3
566,JP,AMARIN,GB,Pharmaceuticals & Biotechnology,3
566,KR,AMARIN,GB,Pharmaceuticals & Biotechnology,1
566,US,AMARIN,GB,Pharmaceuticals & Biotechnology,3
567,CN,ARM HOLDINGS,GB,Electronic & Electrical Equipment,104
567,EP,ARM HOLDINGS,GB,Electronic & Electrical Equipment,27
567,JP,ARM HOLDINGS,GB,Electronic & Electrical Equipment,29
567,KR,ARM HOLDINGS,GB,Electronic & Electrical Equipment,111
567,US,ARM HOLDINGS,GB,Electronic & Electrical Equipment,268
568,CN,MEGGER,GB,Electronic & Electrical Equipment,1
568,EP,MEGGER,GB,Electronic & Electrical Equipment,7
568,US,MEGGER,GB,Electronic & Electrical Equipment,7
569,CN,BTG,GB,Pharmaceuticals & Biotechnology,6
569,EP,BTG,GB,Pharmaceuticals & Biotechnology,7
569,JP,BTG,GB,Pharmaceuticals & Biotechnology,3
569,KR,BTG,GB,Pharmaceuticals & Biotechnology,5
569,US,BTG,GB,Pharmaceuticals & Biotechnology,6
570,EP,SDL,GB,Software & Computer Services,2
570,US,SDL,GB,Software & Computer Services,2
571,CN,ASTRAZENECA,GB,Pharmaceuticals & Biotechnology,70
571,EP,ASTRAZENECA,GB,Pharmaceuticals & Biotechnology,100
571,JP,ASTRAZENECA,GB,Pharmaceuticals & Biotechnology,70
571,KR,ASTRAZENECA,GB,Pharmaceuticals & Biotechnology,57
571,US,ASTRAZENECA,GB,Pharmaceuticals & Biotechnology,121
572,EP,ULTRA ELECTRONICS,GB,Aerospace & Defense,3
572,JP,ULTRA ELECTRONICS,GB,Aerospace & Defense,1
572,US,ULTRA ELECTRONICS,GB,Aerospace & Defense,2
573,CN,IMAGINATION TECHNOLOGIES,GB,Technology Hardware & Equipment,98
573,EP,IMAGINATION TECHNOLOGIES,GB,Technology Hardware & Equipment,11
573,JP,IMAGINATION TECHNOLOGIES,GB,Technology Hardware & Equipment,6
573,US,IMAGINATION TECHNOLOGIES,GB,Technology Hardware & Equipment,178
575,CN,GENUS,GB,Pharmaceuticals & Biotechnology,1
575,EP,GENUS,GB,Pharmaceuticals & Biotechnology,2
575,US,GENUS,GB,Pharmaceuticals & Biotechnology,2
577,CN,BHP BILLITON,GB,Mining,1
577,EP,BHP BILLITON,GB,Mining,1
577,JP,BHP BILLITON,GB,Mining,1
577,KR,BHP BILLITON,GB,Mining,1
577,US,BHP BILLITON,GB,Mining,1
579,CN,BAT,GB,Tobacco,61
579,EP,BAT,GB,Tobacco,96
579,JP,BAT,GB,Tobacco,61
579,KR,BAT,GB,Tobacco,45
579,US,BAT,GB,Tobacco,88
580,CN,VECTURA,GB,Pharmaceuticals & Biotechnology,6
580,EP,VECTURA,GB,Pharmaceuticals & Biotechnology,7
580,JP,VECTURA,GB,Pharmaceuticals & Biotechnology,5
580,KR,VECTURA,GB,Pharmaceuticals & Biotechnology,4
580,US,VECTURA,GB,Pharmaceuticals & Biotechnology,7
581,CN,DIALOG SEMICONDUCTOR,GB,Technology Hardware & Equipment,57
581,EP,DIALOG SEMICONDUCTOR,GB,Technology Hardware & Equipment,165
581,JP,DIALOG SEMICONDUCTOR,GB,Technology Hardware & Equipment,5
581,KR,DIALOG SEMICONDUCTOR,GB,Technology Hardware & Equipment,16
581,US,DIALOG SEMICONDUCTOR,GB,Technology Hardware & Equipment,240
582,CN,ANGLO AMERICAN,GB,Mining,55
582,EP,ANGLO AMERICAN,GB,Mining,51
